dataset,method,n,ll_all_mean,ll_all_sem,dup_ll_mean,dup_ll_sem,uniq_ll_mean,uniq_ll_sem,ll_gap_dup_minus_uniq_mean,ll_gap_dup_minus_uniq_sem,ll_shift_from_dups_mean,ll_shift_from_dups_sem,dup_n_mean,dup_n_sem,uniq_n_mean,uniq_n_sem,dup_rmse_mean,dup_rmse_sem,uniq_rmse_mean,uniq_rmse_sem
wine_quality_red,mcd,20,-0.9639401959175629,0.013306536777359556,-0.8823619963503248,0.02080063027291237,-0.9947680927537033,0.01660767504924484,0.11240609640337851,0.027358008781706734,0.030827896836140383,0.007292253068471459,42.6,1.3146942810522828,117.4,1.3146942810522828,0.577789355239032,0.014018077831538708,0.6519045852586751,0.009803623872274826
wine_quality_red,map,20,-0.9721071161423807,0.014652441118919625,-0.8740194073910619,0.023742883643605415,-1.0093187104245278,0.018139284884462484,0.13529930303346577,0.030617114886595798,0.03721159428214703,0.008301774728745917,42.6,1.3146942810522828,117.4,1.3146942810522828,0.5748434718246601,0.015006192416446252,0.6570792904398723,0.009710565550591124
wine_quality_red,laplace,20,-0.9545235137194469,0.012303270148431803,-0.876349953409777,0.02179514629935236,-0.9847024373262758,0.015181970404197838,0.10835248391649877,0.027439611356975587,0.030178923606828955,0.00742694929681345,42.6,1.3146942810522828,117.4,1.3146942810522828,0.5748434718246601,0.015006192416446252,0.6570792904398723,0.009710565550591124
wine_quality_red,ensemble,20,-0.9549039089064086,0.014536915095843381,-0.8604983634880808,0.019927358878168582,-0.9906313458149102,0.018661541576903546,0.13013298232682943,0.028395312159343062,0.03572743690850157,0.007684792764003342,42.6,1.3146942810522828,117.4,1.3146942810522828,0.5662703044865608,0.013058996756806088,0.6483626842504453,0.010011703793826153
wine_quality_red,bbb,20,-0.9619372573255633,0.012007738772896218,-0.8871757267235602,0.02017030517592751,-0.9900350207062674,0.015189767499001465,0.10285929398270714,0.026448241149946358,0.02809776338070407,0.006921244882608547,42.6,1.3146942810522828,117.4,1.3146942810522828,0.5792122511264025,0.01419469939317767,0.6505276635661508,0.009384481384391102
wine_quality_red,gp,20,0.4242471159887856,0.055861324397161224,4.721349540619985,0.0026844802105589027,-1.1340608702899488,0.030067396329319707,5.8554104109099345,0.031767603148089046,1.5583079862787348,0.047874232959351504,42.6,1.3146942810522828,117.4,1.3146942810522828,1.3813365683060952e-05,1.6342183369972138e-06,0.7615489354184656,0.01746377269169751
