dataset,method,seed,epoch,val_nll,val_ll,val_rmse,mean_var_aleatoric,mean_var_epistemic,n_fit,n_val,n_train_full,batch_size,steps_per_epoch,total_steps,elbo_samples,run_aborted,max_epoch_measured,run_train_time_s,timestamp,git_commit
concrete,map,0,100,0.3294893661912607,-0.3294893661912607,0.32199802024480184,0.07011971844244293,0.0,742,185,927,128,6,600,,False,2000,11.723216100013815,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,0,200,0.4937742617491571,-0.4937742617491571,0.3208686399015695,0.04635312137917168,0.0,742,185,927,128,6,1200,,False,2000,11.723216100013815,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,0,500,0.4631866858722892,-0.4631866858722892,0.2803093685384629,0.030454619908515817,0.0,742,185,927,128,6,3000,,False,2000,11.723216100013815,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,0,1000,0.8644251734441221,-0.8644251734441221,0.2898749605357454,0.02291486314750429,0.0,742,185,927,128,6,6000,,False,2000,11.723216100013815,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,0,2000,1.2293603634538088,-1.2293603634538088,0.29997626470896765,0.019810162631835795,0.0,742,185,927,128,6,12000,,False,2000,11.723216100013815,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,5,0.9777302360939668,-0.9777302360939668,0.5410188634480372,0.7685303591120114,0.0,742,185,927,128,6,30,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,10,0.7927467865183727,-0.7927467865183727,0.42964224026726844,0.5581684267307034,0.0,742,185,927,128,6,60,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,20,0.5522703227512965,-0.5522703227512965,0.3639439067171077,0.31573601977388904,0.0,742,185,927,128,6,120,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,50,0.3742485784100213,-0.3742485784100213,0.35156871566013026,0.11746084964225245,0.0,742,185,927,128,6,300,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,100,0.294537703816789,-0.294537703816789,0.3138393481647579,0.06942841942859275,0.0,742,185,927,128,6,600,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,200,0.5912603838707037,-0.5912603838707037,0.3372630331543045,0.04760216006502898,0.0,742,185,927,128,6,1200,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,500,0.9926947662668801,-0.9926947662668801,0.351283030317267,0.035361788391692406,0.0,742,185,927,128,6,3000,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,1000,1.1676471743980117,-1.1676471743980117,0.33948300140102794,0.028393219536143415,0.0,742,185,927,128,6,6000,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,1,2000,1.6055933389321113,-1.6055933389321113,0.3463569130672551,0.023390363582883555,0.0,742,185,927,128,6,12000,,False,2000,11.736861600074917,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,5,1.0088840448777765,-1.0088840448777765,0.5672805332150174,0.8010382225456822,0.0,742,185,927,128,6,30,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,10,0.8272267739605643,-0.8272267739605643,0.45502778526725657,0.5839028465300087,0.0,742,185,927,128,6,60,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,20,0.5806423127934636,-0.5806423127934636,0.38111159312796244,0.32525077699265476,0.0,742,185,927,128,6,120,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,50,0.39198885365489505,-0.39198885365489505,0.3571882196385254,0.11553650108057778,0.0,742,185,927,128,6,300,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,100,0.3979338952488839,-0.3979338952488839,0.33634815588677736,0.06987467161387462,0.0,742,185,927,128,6,600,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,200,0.5142776698032823,-0.5142776698032823,0.32865063709260295,0.048906582261353755,0.0,742,185,927,128,6,1200,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,500,0.7078707445370964,-0.7078707445370964,0.3142767253143185,0.03306496534343623,0.0,742,185,927,128,6,3000,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,1000,0.8029766642963999,-0.8029766642963999,0.29975875302929855,0.026412557999170062,0.0,742,185,927,128,6,6000,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,map,2,2000,1.1121334095217923,-1.1121334095217923,0.3076833262666476,0.022690422681385516,0.0,742,185,927,128,6,12000,,False,2000,11.78792449994944,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,5,0.9839154289685463,-0.9839154289685463,0.549733535562232,0.757059723887622,0.01299361870689422,742,185,927,128,6,30,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,10,0.8168615851449896,-0.8168615851449896,0.4494004037954767,0.5555612845342994,0.01807809003944262,742,185,927,128,6,60,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,20,0.61665143311719,-0.61665143311719,0.3975842689212207,0.3247601377088289,0.021657064027546715,742,185,927,128,6,120,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,50,0.4087738817424189,-0.4087738817424189,0.34408649257708446,0.169881672234688,0.025383468416785612,742,185,927,128,6,300,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,100,0.3592928978088605,-0.3592928978088605,0.32897022079934407,0.147465279926502,0.026050754786191933,742,185,927,128,6,600,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,200,0.3144312753071464,-0.3144312753071464,0.31546714913668694,0.12868883694639344,0.029031925727890248,742,185,927,128,6,1200,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,500,0.2739898304500479,-0.2739898304500479,0.3020119706426428,0.11498680864819717,0.030725765989673175,742,185,927,128,6,3000,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,1000,0.24718061111649542,-0.24718061111649542,0.28884167344953815,0.11404234480788135,0.032526814159579115,742,185,927,128,6,6000,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,0,2000,0.25664939790758173,-0.25664939790758173,0.2946997525965924,0.11189046935716006,0.033549849933788935,742,185,927,128,6,12000,,False,2000,13.142901999992318,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,5,0.9827736125644564,-0.9827736125644564,0.5381963772139149,0.7703536516745259,0.01810866771606444,742,185,927,128,6,30,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,10,0.8163006139724223,-0.8163006139724223,0.44106784552402667,0.5625771156519338,0.021440084500781987,742,185,927,128,6,60,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,20,0.618741093949819,-0.618741093949819,0.3968005230080559,0.32732494969538534,0.024256188991887143,742,185,927,128,6,120,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,50,0.40135018869034167,-0.40135018869034167,0.3400410445666643,0.17183700052429726,0.02605337000612287,742,185,927,128,6,300,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,100,0.34247192935139426,-0.34247192935139426,0.32256668027874613,0.14485593017177886,0.027553770030481796,742,185,927,128,6,600,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,200,0.30092494698051014,-0.30092494698051014,0.3096859447006776,0.13145568425485085,0.02779741589986233,742,185,927,128,6,1200,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,500,0.2969219567417802,-0.2969219567417802,0.31227269353941245,0.12186175689035979,0.02885884040211653,742,185,927,128,6,3000,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,1000,0.2457225951890288,-0.2457225951890288,0.2906711968048112,0.11497173281549009,0.030640722479711353,742,185,927,128,6,6000,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,1,2000,0.24853399586817485,-0.24853399586817485,0.2950642246629034,0.10936218323472066,0.032659759246580676,742,185,927,128,6,12000,,False,2000,13.17064649995882,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,5,1.0176794863434928,-1.0176794863434928,0.5723972904805307,0.8039576763487177,0.013534414387797736,742,185,927,128,6,30,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,10,0.8453543412419414,-0.8453543412419414,0.46322124301368833,0.587701060602484,0.019550877861260182,742,185,927,128,6,60,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,20,0.6338463105548375,-0.6338463105548375,0.4013955999410653,0.3375317364797436,0.02354121279096885,742,185,927,128,6,120,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,50,0.42336942666970157,-0.42336942666970157,0.35133810966368634,0.17210142099540668,0.024544530778141876,742,185,927,128,6,300,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,100,0.3876775656735337,-0.3876775656735337,0.3430006627984963,0.15017531957465197,0.02731925208188442,742,185,927,128,6,600,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,200,0.31590868391412175,-0.31590868391412175,0.31501655398041,0.1295952247522325,0.03123100563077877,742,185,927,128,6,1200,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,500,0.2931020051635701,-0.2931020051635701,0.3063689814859061,0.12402242822935308,0.03077948010222062,742,185,927,128,6,3000,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,1000,0.2799961339320949,-0.2799961339320949,0.30275382094003833,0.11961478643738002,0.032138984617327816,742,185,927,128,6,6000,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,mcd,2,2000,0.2696167360201699,-0.2696167360201699,0.299685414227735,0.11528698426636438,0.03360703027784478,742,185,927,128,6,12000,,False,2000,13.207632899982855,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,5,1.009588444126704,-1.009588444126704,0.5647896282923626,0.7829912043040482,0.029073704119944286,742,185,927,128,6,30,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,10,0.8394509884769675,-0.8394509884769675,0.45419192299891925,0.5763972244792284,0.03317815178008858,742,185,927,128,6,60,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,20,0.6342972091804914,-0.6342972091804914,0.39646150486703263,0.33983786833244967,0.03188308670574778,742,185,927,128,6,120,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,50,0.4081390445235799,-0.4081390445235799,0.34414098214101413,0.17401403612969604,0.028155135045902606,742,185,927,128,6,300,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,100,0.3328143369262093,-0.3328143369262093,0.32960269972103695,0.13253528340273663,0.023855100524858168,742,185,927,128,6,600,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,200,0.2629592214376994,-0.2629592214376994,0.3148738212649535,0.09453490623910635,0.01701005922564455,742,185,927,128,6,1200,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,500,0.2949657102034137,-0.2949657102034137,0.3141632231937758,0.06052947005159836,0.008043985889969662,742,185,927,128,6,3000,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,1000,0.4200800415294696,-0.4200800415294696,0.32214798956396745,0.05067512331796326,0.0033471339776077022,742,185,927,128,6,6000,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
concrete,bbb,0,2000,0.5930260492898507,-0.5930260492898507,0.33861175745172156,0.045685795595553615,0.0025050739688901352,742,185,927,128,6,12000,8,False,2000,81.66335909999907,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,5,1.2272381332828628,-1.2272381332828628,0.8250698053947313,0.7148169622100704,0.0,1151,288,1439,128,9,45,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,10,1.2165487326967355,-1.2165487326967355,0.8159528968939733,0.6252169438740268,0.0,1151,288,1439,128,9,90,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,20,1.211767448543422,-1.211767448543422,0.8094292139683876,0.5766414226718247,0.0,1151,288,1439,128,9,180,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,50,1.281136544714906,-1.281136544714906,0.8423310048794477,0.5018038129225865,0.0,1151,288,1439,128,9,450,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,100,1.3500784711689484,-1.3500784711689484,0.8549457601890923,0.4261236121222654,0.0,1151,288,1439,128,9,900,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,200,1.4984376175884817,-1.4984376175884817,0.8822351033329942,0.354366906323662,0.0,1151,288,1439,128,9,1800,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,500,1.5951739416913442,-1.5951739416913442,0.9076803218925478,0.3380811789217489,0.0,1151,288,1439,128,9,4500,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,1000,1.8155808194176788,-1.8155808194176788,0.9455105969584278,0.29740859667185354,0.0,1151,288,1439,128,9,9000,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,0,2000,1.963485130669613,-1.963485130669613,0.972912408286435,0.28219751986876257,0.0,1151,288,1439,128,9,18000,,False,2000,17.840318000060506,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,5,1.2287999939090095,-1.2287999939090095,0.8268432894921273,0.6853779370419576,0.0,1151,288,1439,128,9,45,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,10,1.2046830225197829,-1.2046830225197829,0.8067479837914769,0.6229021371169216,0.0,1151,288,1439,128,9,90,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,20,1.2251581748529996,-1.2251581748529996,0.817551940495519,0.5638490891549489,0.0,1151,288,1439,128,9,180,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,50,1.2217070190220265,-1.2217070190220265,0.8018778630914156,0.4801330619042709,0.0,1151,288,1439,128,9,450,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,100,1.3968606506075392,-1.3968606506075392,0.870193656411821,0.4097471361627115,0.0,1151,288,1439,128,9,900,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,200,1.5906518761067114,-1.5906518761067114,0.8975260755534431,0.32750226134796323,0.0,1151,288,1439,128,9,1800,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,500,2.0290364477369702,-2.0290364477369702,0.9832451148823718,0.2754766149234953,0.0,1151,288,1439,128,9,4500,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,1000,2.556026368269879,-2.556026368269879,1.0759144311743147,0.24794638756756734,0.0,1151,288,1439,128,9,9000,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,1,2000,3.0395930727519973,-3.0395930727519973,1.137356435306633,0.22577416629907285,0.0,1151,288,1439,128,9,18000,,False,2000,17.751585399964824,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,5,1.223782490767745,-1.223782490767745,0.8222763097776085,0.7080229573150707,0.0,1151,288,1439,128,9,45,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,10,1.2167084396536056,-1.2167084396536056,0.8156913336479249,0.6165364048761212,0.0,1151,288,1439,128,9,90,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,20,1.198857172658498,-1.198857172658498,0.7996617420984232,0.5695412623213595,0.0,1151,288,1439,128,9,180,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,50,1.259138412077136,-1.259138412077136,0.8237988215577046,0.4793913556501485,0.0,1151,288,1439,128,9,450,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,100,1.3468590940259841,-1.3468590940259841,0.8461195856781505,0.4092894146355471,0.0,1151,288,1439,128,9,900,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,200,1.4615075047005734,-1.4615075047005734,0.8660841923909912,0.3525330839251811,0.0,1151,288,1439,128,9,1800,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,500,1.766137438958185,-1.766137438958185,0.9303525904750303,0.2979203128721714,0.0,1151,288,1439,128,9,4500,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,1000,2.134760774884108,-2.134760774884108,1.003529704749314,0.26890917318382296,0.0,1151,288,1439,128,9,9000,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,map,2,2000,2.234553723091247,-2.234553723091247,1.0191079103293639,0.2614188444177595,0.0,1151,288,1439,128,9,18000,,False,2000,17.849063700065017,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,5,1.2249123489658447,-1.2249123489658447,0.822926782101805,0.7181355616725061,0.005459060958489855,1151,288,1439,128,9,45,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,10,1.2187146431595468,-1.2187146431595468,0.8182840688839225,0.6360181832055236,0.007197665008125867,1151,288,1439,128,9,90,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,20,1.2001260756178287,-1.2001260756178287,0.8029973440697568,0.6083574021649265,0.01603720425244194,1151,288,1439,128,9,180,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,50,1.2055751706106896,-1.2055751706106896,0.8065253533190206,0.5772808055436284,0.023510987180723794,1151,288,1439,128,9,450,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,100,1.1965447083763445,-1.1965447083763445,0.7984412120313611,0.5407208898164702,0.03593966070051746,1151,288,1439,128,9,900,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,200,1.2169398866482923,-1.2169398866482923,0.8116810789878027,0.5174287684209401,0.04406456149775381,1151,288,1439,128,9,1800,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,500,1.2243994142632963,-1.2243994142632963,0.8146693006174374,0.4947794407757441,0.0523964420207976,1151,288,1439,128,9,4500,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,1000,1.2267032611482593,-1.2267032611482593,0.8153985321742502,0.488035323455435,0.05444255927549132,1151,288,1439,128,9,9000,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,0,2000,1.2067760171389876,-1.2067760171389876,0.8018280161363027,0.48612588067859985,0.0544047139775615,1151,288,1439,128,9,18000,,False,2000,19.923245599959046,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,5,1.2257188557222205,-1.2257188557222205,0.8244834393583467,0.6901859830850066,0.006064927780425686,1151,288,1439,128,9,45,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,10,1.2059109692083774,-1.2059109692083774,0.808306131472855,0.6319991766799687,0.007403309842808261,1151,288,1439,128,9,90,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,20,1.2052637763414515,-1.2052637763414515,0.8069362265896691,0.5933213791224784,0.014131056189613224,1151,288,1439,128,9,180,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,50,1.1957022798222257,-1.1957022798222257,0.7990508594811238,0.5673901856966101,0.024902700191892134,1151,288,1439,128,9,450,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,100,1.2033885004289393,-1.2033885004289393,0.8031539956126731,0.5295128063443196,0.036018390944429456,1151,288,1439,128,9,900,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,200,1.234442830182096,-1.234442830182096,0.8229897118252654,0.5052960119563467,0.045666063666666395,1151,288,1439,128,9,1800,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,500,1.2289671380383898,-1.2289671380383898,0.8172321084710471,0.4933258068735621,0.052433673053109676,1151,288,1439,128,9,4500,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,1000,1.2468411188473238,-1.2468411188473238,0.8280126569986884,0.47913994268424187,0.059390682032923255,1151,288,1439,128,9,9000,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,1,2000,1.2395108722625532,-1.2395108722625532,0.8238765637074704,0.4852271091269124,0.05823627735891669,1151,288,1439,128,9,18000,,False,2000,19.798778200056404,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,5,1.2236425787951966,-1.2236425787951966,0.8219389508966649,0.7153276312791674,0.00559977953266808,1151,288,1439,128,9,45,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,10,1.2118865910765146,-1.2118865910765146,0.8129472932040053,0.6318375030378274,0.007495922733348636,1151,288,1439,128,9,90,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,20,1.1918346238215172,-1.1918346238215172,0.7966364445736182,0.6057540454715621,0.016161401194444265,1151,288,1439,128,9,180,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,50,1.210823042517498,-1.210823042517498,0.8105350258625568,0.5702397732335958,0.0261927692694293,1151,288,1439,128,9,450,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,100,1.1936406654936167,-1.1936406654936167,0.7955351247755321,0.5293372533500803,0.03716680437377202,1151,288,1439,128,9,900,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,200,1.2118879164671463,-1.2118879164671463,0.8076395437664899,0.5070580950940315,0.04553903790740995,1151,288,1439,128,9,1800,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,500,1.2196350664785913,-1.2196350664785913,0.8119480972108298,0.491237943267679,0.05216874432306383,1151,288,1439,128,9,4500,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,1000,1.2260290950546124,-1.2260290950546124,0.8162154045620672,0.475368617758877,0.06147118878547069,1151,288,1439,128,9,9000,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,mcd,2,2000,1.221554616854612,-1.221554616854612,0.8124792036523681,0.47367534795666394,0.06056574011193624,1151,288,1439,128,9,18000,,False,2000,19.88343759998679,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,5,1.2264532220903055,-1.2264532220903055,0.8240107117310638,0.7293659532469122,0.023850986027155466,1151,288,1439,128,9,45,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,10,1.226833824438111,-1.226833824438111,0.8265111231760981,0.6650687320152427,0.02167660556361367,1151,288,1439,128,9,90,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,20,1.2051018846902113,-1.2051018846902113,0.8086683616161526,0.6336265598979852,0.024808610547089424,1151,288,1439,128,9,180,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,50,1.197653399404791,-1.197653399404791,0.8021215749015713,0.5799100580036547,0.027584260789766904,1151,288,1439,128,9,450,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,100,1.222759408046868,-1.222759408046868,0.8146836881808914,0.511552529484954,0.035960676203952525,1151,288,1439,128,9,900,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,200,1.329730468714644,-1.329730468714644,0.8626118826936785,0.44852272949015976,0.02531774552160328,1151,288,1439,128,9,1800,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,500,1.418019526111315,-1.418019526111315,0.887448850806279,0.40218287155631044,0.020007784221696755,1151,288,1439,128,9,4500,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,1000,1.582737640557807,-1.582737640557807,0.9110643862675056,0.33475914194865647,0.012233850318625736,1151,288,1439,128,9,9000,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
wine_quality_red,bbb,0,2000,1.7862560705032773,-1.7862560705032773,0.9299869718529545,0.2796801706750325,0.011461849904191681,1151,288,1439,128,9,18000,8,False,2000,134.4731398000149,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,0,5,0.42978689167762474,-0.42978689167762474,0.3715957758628515,0.14618262206197613,0.0,5898,1475,7373,128,47,235,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,0,10,0.33568716809316756,-0.33568716809316756,0.33827322600434734,0.10878709109018893,0.0,5898,1475,7373,128,47,470,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,0,20,0.32106478851599857,-0.32106478851599857,0.33227467258358195,0.09766223558844277,0.0,5898,1475,7373,128,47,940,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,0,50,0.24681436143159013,-0.24681436143159013,0.3080620452899287,0.0822944187678729,0.0,5898,1475,7373,128,47,2350,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,0,100,0.13227840492662568,-0.13227840492662568,0.2761748540426204,0.0750938541839805,0.0,5898,1475,7373,128,47,4700,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
