experiment_id,dataset,method,split_index,alpha,empirical
e2_uci,power_plant,mcd,1,0.25,0.20480668756530826
e2_uci,power_plant,mcd,1,0.3,0.27377220480668757
e2_uci,power_plant,mcd,1,0.35000000000000003,0.33124346917450365
e2_uci,power_plant,mcd,1,0.4,0.3824451410658307
e2_uci,power_plant,mcd,1,0.45,0.4555903866248694
e2_uci,power_plant,mcd,1,0.5,0.49843260188087773
e2_uci,power_plant,mcd,1,0.55,0.5444096133751306
e2_uci,power_plant,mcd,1,0.6000000000000001,0.6018808777429467
e2_uci,power_plant,mcd,1,0.6500000000000001,0.6593521421107628
e2_uci,power_plant,mcd,1,0.7000000000000001,0.723092998955068
e2_uci,power_plant,mcd,1,0.7500000000000001,0.7763845350052246
e2_uci,power_plant,mcd,1,0.8,0.8286311389759665
e2_uci,power_plant,mcd,1,0.8500000000000001,0.8808777429467085
e2_uci,power_plant,mcd,1,0.9000000000000001,0.9362591431556949
e2_uci,power_plant,mcd,1,0.9500000000000001,0.9696969696969697
e2_uci,power_plant,mcd,2,0.05,0.02089864158829676
e2_uci,power_plant,mcd,2,0.1,0.042842215256008356
e2_uci,power_plant,mcd,2,0.15000000000000002,0.07314524555903866
e2_uci,power_plant,mcd,2,0.2,0.109717868338558
e2_uci,power_plant,mcd,2,0.25,0.14315569487983282
e2_uci,power_plant,mcd,2,0.3,0.19853709508881923
e2_uci,power_plant,mcd,2,0.35000000000000003,0.24242424242424243
e2_uci,power_plant,mcd,2,0.4,0.30407523510971785
e2_uci,power_plant,mcd,2,0.45,0.35318704284221525
e2_uci,power_plant,mcd,2,0.5,0.4221525600835946
e2_uci,power_plant,mcd,2,0.55,0.47335423197492166
e2_uci,power_plant,mcd,2,0.6000000000000001,0.5088819226750261
e2_uci,power_plant,mcd,2,0.6500000000000001,0.5642633228840125
e2_uci,power_plant,mcd,2,0.7000000000000001,0.6332288401253918
e2_uci,power_plant,mcd,2,0.7500000000000001,0.7011494252873564
e2_uci,power_plant,mcd,2,0.8,0.7628004179728317
e2_uci,power_plant,mcd,2,0.8500000000000001,0.8181818181818182
e2_uci,power_plant,mcd,2,0.9000000000000001,0.8881922675026124
e2_uci,power_plant,mcd,2,0.9500000000000001,0.9487983281086729
e2_uci,power_plant,mcd,3,0.05,0.029258098223615466
e2_uci,power_plant,mcd,3,0.1,0.06583072100313479
e2_uci,power_plant,mcd,3,0.15000000000000002,0.09926854754440961
e2_uci,power_plant,mcd,3,0.2,0.14315569487983282
e2_uci,power_plant,mcd,3,0.25,0.19331243469174503
e2_uci,power_plant,mcd,3,0.3,0.2476489028213166
e2_uci,power_plant,mcd,3,0.35000000000000003,0.296760710553814
e2_uci,power_plant,mcd,3,0.4,0.3375130616509927
e2_uci,power_plant,mcd,3,0.45,0.3887147335423197
e2_uci,power_plant,mcd,3,0.5,0.44723092998955066
e2_uci,power_plant,mcd,3,0.55,0.5005224660397074
e2_uci,power_plant,mcd,3,0.6000000000000001,0.5538140020898642
e2_uci,power_plant,mcd,3,0.6500000000000001,0.6039707419017764
e2_uci,power_plant,mcd,3,0.7000000000000001,0.6666666666666666
e2_uci,power_plant,mcd,3,0.7500000000000001,0.7304075235109718
e2_uci,power_plant,mcd,3,0.8,0.7910135841170324
e2_uci,power_plant,mcd,3,0.8500000000000001,0.851619644723093
e2_uci,power_plant,mcd,3,0.9000000000000001,0.9080459770114943
e2_uci,power_plant,mcd,3,0.9500000000000001,0.9634273772204807
e2_uci,power_plant,mcd,4,0.05,0.04179728317659352
e2_uci,power_plant,mcd,4,0.1,0.07628004179728318
e2_uci,power_plant,mcd,4,0.15000000000000002,0.12852664576802508
e2_uci,power_plant,mcd,4,0.2,0.1922675026123302
e2_uci,power_plant,mcd,4,0.25,0.24869383490073146
e2_uci,power_plant,mcd,4,0.3,0.2946708463949843
e2_uci,power_plant,mcd,4,0.35000000000000003,0.3510971786833856
e2_uci,power_plant,mcd,4,0.4,0.400208986415883
e2_uci,power_plant,mcd,4,0.45,0.45977011494252873
e2_uci,power_plant,mcd,4,0.5,0.5109717868338558
e2_uci,power_plant,mcd,4,0.55,0.5600835945663531
e2_uci,power_plant,mcd,4,0.6000000000000001,0.6029258098223615
e2_uci,power_plant,mcd,4,0.6500000000000001,0.6530825496342738
e2_uci,power_plant,mcd,4,0.7000000000000001,0.709508881922675
e2_uci,power_plant,mcd,4,0.7500000000000001,0.7607105538140021
e2_uci,power_plant,mcd,4,0.8,0.8087774294670846
e2_uci,power_plant,mcd,4,0.8500000000000001,0.857889237199582
e2_uci,power_plant,mcd,4,0.9000000000000001,0.9111807732497388
e2_uci,power_plant,mcd,4,0.9500000000000001,0.9561128526645768
e2_uci,power_plant,mcd,5,0.05,0.04597701149425287
e2_uci,power_plant,mcd,5,0.1,0.11389759665621735
e2_uci,power_plant,mcd,5,0.15000000000000002,0.17450365726227796
e2_uci,power_plant,mcd,5,0.2,0.24033437826541273
e2_uci,power_plant,mcd,5,0.25,0.2988505747126437
e2_uci,power_plant,mcd,5,0.3,0.3573667711598746
e2_uci,power_plant,mcd,5,0.35000000000000003,0.41379310344827586
e2_uci,power_plant,mcd,5,0.4,0.46917450365726227
e2_uci,power_plant,mcd,5,0.45,0.522466039707419
e2_uci,power_plant,mcd,5,0.5,0.5632183908045977
e2_uci,power_plant,mcd,5,0.55,0.6123301985370951
e2_uci,power_plant,mcd,5,0.6000000000000001,0.6718913270637409
e2_uci,power_plant,mcd,5,0.6500000000000001,0.7304075235109718
e2_uci,power_plant,mcd,5,0.7000000000000001,0.7753396029258098
e2_uci,power_plant,mcd,5,0.7500000000000001,0.8369905956112853
e2_uci,power_plant,mcd,5,0.8,0.8913270637408568
e2_uci,power_plant,mcd,5,0.8500000000000001,0.928944618599791
e2_uci,power_plant,mcd,5,0.9000000000000001,0.9561128526645768
e2_uci,power_plant,mcd,5,0.9500000000000001,0.9843260188087775
e2_uci,power_plant,mcd,6,0.05,0.02821316614420063
e2_uci,power_plant,mcd,6,0.1,0.05747126436781609
e2_uci,power_plant,mcd,6,0.15000000000000002,0.10658307210031348
e2_uci,power_plant,mcd,6,0.2,0.15569487983281086
e2_uci,power_plant,mcd,6,0.25,0.20794148380355276
e2_uci,power_plant,mcd,6,0.3,0.258098223615465
e2_uci,power_plant,mcd,6,0.35000000000000003,0.3072100313479624
e2_uci,power_plant,mcd,6,0.4,0.35318704284221525
e2_uci,power_plant,mcd,6,0.45,0.40752351097178685
e2_uci,power_plant,mcd,6,0.5,0.45768025078369906
e2_uci,power_plant,mcd,6,0.55,0.5078369905956113
e2_uci,power_plant,mcd,6,0.6000000000000001,0.5506792058516197
e2_uci,power_plant,mcd,6,0.6500000000000001,0.6091954022988506
e2_uci,power_plant,mcd,6,0.7000000000000001,0.6687565308254964
e2_uci,power_plant,mcd,6,0.7500000000000001,0.7241379310344828
e2_uci,power_plant,mcd,6,0.8,0.7847439916405433
e2_uci,power_plant,mcd,6,0.8500000000000001,0.832810867293626
e2_uci,power_plant,mcd,6,0.9000000000000001,0.8996865203761756
e2_uci,power_plant,mcd,6,0.9500000000000001,0.9592476489028213
e2_uci,power_plant,mcd,7,0.05,0.017763845350052248
e2_uci,power_plant,mcd,7,0.1,0.04597701149425287
e2_uci,power_plant,mcd,7,0.15000000000000002,0.09404388714733543
e2_uci,power_plant,mcd,7,0.2,0.13793103448275862
e2_uci,power_plant,mcd,7,0.25,0.19853709508881923
e2_uci,power_plant,mcd,7,0.3,0.2507836990595611
e2_uci,power_plant,mcd,7,0.35000000000000003,0.2998955067920585
e2_uci,power_plant,mcd,7,0.4,0.3406478578892372
e2_uci,power_plant,mcd,7,0.45,0.3876698014629049
e2_uci,power_plant,mcd,7,0.5,0.4399164054336468
e2_uci,power_plant,mcd,7,0.55,0.48484848484848486
e2_uci,power_plant,mcd,7,0.6000000000000001,0.5391849529780565
e2_uci,power_plant,mcd,7,0.6500000000000001,0.5945663531870429
e2_uci,power_plant,mcd,7,0.7000000000000001,0.6478578892371996
e2_uci,power_plant,mcd,7,0.7500000000000001,0.703239289446186
e2_uci,power_plant,mcd,7,0.8,0.7617554858934169
e2_uci,power_plant,mcd,7,0.8500000000000001,0.8265412748171369
e2_uci,power_plant,mcd,7,0.9000000000000001,0.9007314524555904
e2_uci,power_plant,mcd,7,0.9500000000000001,0.9582027168234065
e2_uci,power_plant,mcd,8,0.05,0.02612330198537095
e2_uci,power_plant,mcd,8,0.1,0.0522466039707419
e2_uci,power_plant,mcd,8,0.15000000000000002,0.09404388714733543
e2_uci,power_plant,mcd,8,0.2,0.14733542319749215
e2_uci,power_plant,mcd,8,0.25,0.19644723092998956
e2_uci,power_plant,mcd,8,0.3,0.2507836990595611
e2_uci,power_plant,mcd,8,0.35000000000000003,0.3072100313479624
e2_uci,power_plant,mcd,8,0.4,0.35841170323928945
e2_uci,power_plant,mcd,8,0.45,0.4169278996865204
e2_uci,power_plant,mcd,8,0.5,0.47648902821316613
e2_uci,power_plant,mcd,8,0.55,0.5266457680250783
e2_uci,power_plant,mcd,8,0.6000000000000001,0.5841170323928945
e2_uci,power_plant,mcd,8,0.6500000000000001,0.6353187042842215
e2_uci,power_plant,mcd,8,0.7000000000000001,0.6896551724137931
e2_uci,power_plant,mcd,8,0.7500000000000001,0.754440961337513
e2_uci,power_plant,mcd,8,0.8,0.8171368861024033
e2_uci,power_plant,mcd,8,0.8500000000000001,0.8746081504702194
e2_uci,power_plant,mcd,8,0.9000000000000001,0.9174503657262278
e2_uci,power_plant,mcd,8,0.9500000000000001,0.9602925809822361
e2_uci,power_plant,mcd,9,0.05,0.03657262277951933
e2_uci,power_plant,mcd,9,0.1,0.09822361546499478
e2_uci,power_plant,mcd,9,0.15000000000000002,0.1588296760710554
e2_uci,power_plant,mcd,9,0.2,0.22048066875653083
e2_uci,power_plant,mcd,9,0.25,0.25287356321839083
e2_uci,power_plant,mcd,9,0.3,0.30094043887147337
e2_uci,power_plant,mcd,9,0.35000000000000003,0.361546499477534
e2_uci,power_plant,mcd,9,0.4,0.40334378265412746
e2_uci,power_plant,mcd,9,0.45,0.4608150470219436
e2_uci,power_plant,mcd,9,0.5,0.5182863113897597
e2_uci,power_plant,mcd,9,0.55,0.5726227795193313
e2_uci,power_plant,mcd,9,0.6000000000000001,0.625914315569488
e2_uci,power_plant,mcd,9,0.6500000000000001,0.6844305120167189
e2_uci,power_plant,mcd,9,0.7000000000000001,0.7408568443051202
e2_uci,power_plant,mcd,9,0.7500000000000001,0.7962382445141066
e2_uci,power_plant,mcd,9,0.8,0.851619644723093
e2_uci,power_plant,mcd,9,0.8500000000000001,0.8923719958202717
e2_uci,power_plant,mcd,9,0.9000000000000001,0.9435736677115988
e2_uci,power_plant,mcd,9,0.9500000000000001,0.9822361546499477
e2_uci,power_plant,mcd,10,0.05,0.034482758620689655
e2_uci,power_plant,mcd,10,0.1,0.07732497387669801
e2_uci,power_plant,mcd,10,0.15000000000000002,0.12539184952978055
e2_uci,power_plant,mcd,10,0.2,0.18495297805642633
e2_uci,power_plant,mcd,10,0.25,0.2361546499477534
e2_uci,power_plant,mcd,10,0.3,0.28422152560083597
e2_uci,power_plant,mcd,10,0.35000000000000003,0.3270637408568443
e2_uci,power_plant,mcd,10,0.4,0.3782654127481714
e2_uci,power_plant,mcd,10,0.45,0.41901776384535006
e2_uci,power_plant,mcd,10,0.5,0.4723092998955068
e2_uci,power_plant,mcd,10,0.55,0.5339602925809822
e2_uci,power_plant,mcd,10,0.6000000000000001,0.5778474399164054
e2_uci,power_plant,mcd,10,0.6500000000000001,0.6353187042842215
e2_uci,power_plant,mcd,10,0.7000000000000001,0.6792058516196448
e2_uci,power_plant,mcd,10,0.7500000000000001,0.7335423197492164
e2_uci,power_plant,mcd,10,0.8,0.7784743991640544
e2_uci,power_plant,mcd,10,0.8500000000000001,0.8380355276907001
e2_uci,power_plant,mcd,10,0.9000000000000001,0.9122257053291536
e2_uci,power_plant,mcd,10,0.9500000000000001,0.9623824451410659
e2_uci,power_plant,mcd,11,0.05,0.038662486938349006
e2_uci,power_plant,mcd,11,0.1,0.07732497387669801
e2_uci,power_plant,mcd,11,0.15000000000000002,0.12434691745036573
e2_uci,power_plant,mcd,11,0.2,0.17345872518286312
e2_uci,power_plant,mcd,11,0.25,0.24869383490073146
e2_uci,power_plant,mcd,11,0.3,0.3072100313479624
e2_uci,power_plant,mcd,11,0.35000000000000003,0.3458725182863114
e2_uci,power_plant,mcd,11,0.4,0.40229885057471265
e2_uci,power_plant,mcd,11,0.45,0.4535005224660397
e2_uci,power_plant,mcd,11,0.5,0.5120167189132706
e2_uci,power_plant,mcd,11,0.55,0.554858934169279
e2_uci,power_plant,mcd,11,0.6000000000000001,0.6144200626959248
e2_uci,power_plant,mcd,11,0.6500000000000001,0.6687565308254964
e2_uci,power_plant,mcd,11,0.7000000000000001,0.7272727272727273
e2_uci,power_plant,mcd,11,0.7500000000000001,0.7763845350052246
e2_uci,power_plant,mcd,11,0.8,0.8234064785788924
e2_uci,power_plant,mcd,11,0.8500000000000001,0.8829676071055381
e2_uci,power_plant,mcd,11,0.9000000000000001,0.9341692789968652
e2_uci,power_plant,mcd,11,0.9500000000000001,0.9665621734587252
e2_uci,power_plant,mcd,12,0.05,0.025078369905956112
e2_uci,power_plant,mcd,12,0.1,0.051201671891327065
e2_uci,power_plant,mcd,12,0.15000000000000002,0.08463949843260188
e2_uci,power_plant,mcd,12,0.2,0.12643678160919541
e2_uci,power_plant,mcd,12,0.25,0.180773249738767
e2_uci,power_plant,mcd,12,0.3,0.23406478578892373
e2_uci,power_plant,mcd,12,0.35000000000000003,0.2852664576802508
e2_uci,power_plant,mcd,12,0.4,0.34796238244514105
e2_uci,power_plant,mcd,12,0.45,0.3960292580982236
e2_uci,power_plant,mcd,12,0.5,0.44932079414838033
e2_uci,power_plant,mcd,12,0.55,0.5057471264367817
e2_uci,power_plant,mcd,12,0.6000000000000001,0.5527690700104493
e2_uci,power_plant,mcd,12,0.6500000000000001,0.6112852664576802
e2_uci,power_plant,mcd,12,0.7000000000000001,0.6656217345872518
e2_uci,power_plant,mcd,12,0.7500000000000001,0.7293625914315569
e2_uci,power_plant,mcd,12,0.8,0.7889237199582028
e2_uci,power_plant,mcd,12,0.8500000000000001,0.8537095088819227
e2_uci,power_plant,mcd,12,0.9000000000000001,0.9122257053291536
e2_uci,power_plant,mcd,12,0.9500000000000001,0.96760710553814
e2_uci,power_plant,mcd,13,0.05,0.03239289446185998
e2_uci,power_plant,mcd,13,0.1,0.08045977011494253
e2_uci,power_plant,mcd,13,0.15000000000000002,0.13479623824451412
e2_uci,power_plant,mcd,13,0.2,0.1839080459770115
e2_uci,power_plant,mcd,13,0.25,0.23719958202716823
e2_uci,power_plant,mcd,13,0.3,0.29258098223615464
e2_uci,power_plant,mcd,13,0.35000000000000003,0.3333333333333333
e2_uci,power_plant,mcd,13,0.4,0.3949843260188088
e2_uci,power_plant,mcd,13,0.45,0.45454545454545453
e2_uci,power_plant,mcd,13,0.5,0.5078369905956113
e2_uci,power_plant,mcd,13,0.55,0.5642633228840125
e2_uci,power_plant,mcd,13,0.6000000000000001,0.6102403343782654
e2_uci,power_plant,mcd,13,0.6500000000000001,0.658307210031348
e2_uci,power_plant,mcd,13,0.7000000000000001,0.7126436781609196
e2_uci,power_plant,mcd,13,0.7500000000000001,0.7732497387669801
e2_uci,power_plant,mcd,13,0.8,0.8338557993730408
e2_uci,power_plant,mcd,13,0.8500000000000001,0.8766980146290491
e2_uci,power_plant,mcd,13,0.9000000000000001,0.9174503657262278
e2_uci,power_plant,mcd,13,0.9500000000000001,0.9634273772204807
e2_uci,power_plant,mcd,14,0.05,0.025078369905956112
e2_uci,power_plant,mcd,14,0.1,0.03970741901776385
e2_uci,power_plant,mcd,14,0.15000000000000002,0.0741901776384535
e2_uci,power_plant,mcd,14,0.2,0.12016718913270637
e2_uci,power_plant,mcd,14,0.25,0.1786833855799373
e2_uci,power_plant,mcd,14,0.3,0.2277951933124347
e2_uci,power_plant,mcd,14,0.35000000000000003,0.2831765935214211
e2_uci,power_plant,mcd,14,0.4,0.34691745036572624
e2_uci,power_plant,mcd,14,0.45,0.3949843260188088
e2_uci,power_plant,mcd,14,0.5,0.4555903866248694
e2_uci,power_plant,mcd,14,0.55,0.48693834900731453
e2_uci,power_plant,mcd,14,0.6000000000000001,0.5350052246603971
e2_uci,power_plant,mcd,14,0.6500000000000001,0.5987460815047022
e2_uci,power_plant,mcd,14,0.7000000000000001,0.6603970741901777
e2_uci,power_plant,mcd,14,0.7500000000000001,0.7251828631138976
e2_uci,power_plant,mcd,14,0.8,0.7878787878787878
e2_uci,power_plant,mcd,14,0.8500000000000001,0.8390804597701149
e2_uci,power_plant,mcd,14,0.9000000000000001,0.9017763845350052
e2_uci,power_plant,mcd,14,0.9500000000000001,0.9477533960292581
e2_uci,power_plant,mcd,15,0.05,0.02821316614420063
e2_uci,power_plant,mcd,15,0.1,0.06792058516196448
e2_uci,power_plant,mcd,15,0.15000000000000002,0.11180773249738767
e2_uci,power_plant,mcd,15,0.2,0.1703239289446186
e2_uci,power_plant,mcd,15,0.25,0.21212121212121213
e2_uci,power_plant,mcd,15,0.3,0.27586206896551724
e2_uci,power_plant,mcd,15,0.35000000000000003,0.3385579937304075
e2_uci,power_plant,mcd,15,0.4,0.3834900731452456
e2_uci,power_plant,mcd,15,0.45,0.44096133751306166
e2_uci,power_plant,mcd,15,0.5,0.49007314524555906
e2_uci,power_plant,mcd,15,0.55,0.5412748171368861
e2_uci,power_plant,mcd,15,0.6000000000000001,0.5914315569487983
e2_uci,power_plant,mcd,15,0.6500000000000001,0.6363636363636364
e2_uci,power_plant,mcd,15,0.7000000000000001,0.7001044932079414
e2_uci,power_plant,mcd,15,0.7500000000000001,0.7596656217345873
e2_uci,power_plant,mcd,15,0.8,0.8160919540229885
e2_uci,power_plant,mcd,15,0.8500000000000001,0.8714733542319749
e2_uci,power_plant,mcd,15,0.9000000000000001,0.9268547544409613
e2_uci,power_plant,mcd,15,0.9500000000000001,0.9665621734587252
e2_uci,power_plant,mcd,16,0.05,0.018808777429467086
e2_uci,power_plant,mcd,16,0.1,0.05642633228840126
e2_uci,power_plant,mcd,16,0.15000000000000002,0.10344827586206896
e2_uci,power_plant,mcd,16,0.2,0.15464994775339602
e2_uci,power_plant,mcd,16,0.25,0.2006269592476489
e2_uci,power_plant,mcd,16,0.3,0.24555903866248693
e2_uci,power_plant,mcd,16,0.35000000000000003,0.29571577847439917
e2_uci,power_plant,mcd,16,0.4,0.36363636363636365
e2_uci,power_plant,mcd,16,0.45,0.4200626959247649
e2_uci,power_plant,mcd,16,0.5,0.47335423197492166
e2_uci,power_plant,mcd,16,0.55,0.542319749216301
e2_uci,power_plant,mcd,16,0.6000000000000001,0.5924764890282131
e2_uci,power_plant,mcd,16,0.6500000000000001,0.6489028213166145
e2_uci,power_plant,mcd,16,0.7000000000000001,0.6959247648902821
e2_uci,power_plant,mcd,16,0.7500000000000001,0.7460815047021944
e2_uci,power_plant,mcd,16,0.8,0.8035527690700105
e2_uci,power_plant,mcd,16,0.8500000000000001,0.857889237199582
e2_uci,power_plant,mcd,16,0.9000000000000001,0.9132706374085684
e2_uci,power_plant,mcd,16,0.9500000000000001,0.9665621734587252
e2_uci,power_plant,mcd,17,0.05,0.035527690700104496
e2_uci,power_plant,mcd,17,0.1,0.0741901776384535
e2_uci,power_plant,mcd,17,0.15000000000000002,0.11180773249738767
e2_uci,power_plant,mcd,17,0.2,0.16405433646812956
e2_uci,power_plant,mcd,17,0.25,0.21839080459770116
e2_uci,power_plant,mcd,17,0.3,0.2769070010449321
e2_uci,power_plant,mcd,17,0.35000000000000003,0.3333333333333333
e2_uci,power_plant,mcd,17,0.4,0.3761755485893417
e2_uci,power_plant,mcd,17,0.45,0.4158829676071055
e2_uci,power_plant,mcd,17,0.5,0.4660397074190178
e2_uci,power_plant,mcd,17,0.55,0.5203761755485894
e2_uci,power_plant,mcd,17,0.6000000000000001,0.587251828631139
e2_uci,power_plant,mcd,17,0.6500000000000001,0.6415882967607106
e2_uci,power_plant,mcd,17,0.7000000000000001,0.6959247648902821
e2_uci,power_plant,mcd,17,0.7500000000000001,0.7481713688610241
e2_uci,power_plant,mcd,17,0.8,0.8160919540229885
e2_uci,power_plant,mcd,17,0.8500000000000001,0.8787878787878788
e2_uci,power_plant,mcd,17,0.9000000000000001,0.9278996865203761
e2_uci,power_plant,mcd,17,0.9500000000000001,0.9686520376175548
e2_uci,power_plant,mcd,18,0.05,0.03343782654127482
e2_uci,power_plant,mcd,18,0.1,0.07836990595611286
e2_uci,power_plant,mcd,18,0.15000000000000002,0.13688610240334378
e2_uci,power_plant,mcd,18,0.2,0.1786833855799373
e2_uci,power_plant,mcd,18,0.25,0.2476489028213166
e2_uci,power_plant,mcd,18,0.3,0.3072100313479624
e2_uci,power_plant,mcd,18,0.35000000000000003,0.36363636363636365
e2_uci,power_plant,mcd,18,0.4,0.4169278996865204
e2_uci,power_plant,mcd,18,0.45,0.4670846394984326
e2_uci,power_plant,mcd,18,0.5,0.5235109717868338
e2_uci,power_plant,mcd,18,0.55,0.5684430512016719
e2_uci,power_plant,mcd,18,0.6000000000000001,0.6248693834900731
e2_uci,power_plant,mcd,18,0.6500000000000001,0.6698014629049112
e2_uci,power_plant,mcd,18,0.7000000000000001,0.7377220480668757
e2_uci,power_plant,mcd,18,0.7500000000000001,0.7962382445141066
e2_uci,power_plant,mcd,18,0.8,0.8443051201671892
e2_uci,power_plant,mcd,18,0.8500000000000001,0.8934169278996865
e2_uci,power_plant,mcd,18,0.9000000000000001,0.9278996865203761
e2_uci,power_plant,mcd,18,0.9500000000000001,0.9717868338557993
e2_uci,power_plant,mcd,19,0.05,0.03970741901776385
e2_uci,power_plant,mcd,19,0.1,0.05956112852664577
e2_uci,power_plant,mcd,19,0.15000000000000002,0.11076280041797283
e2_uci,power_plant,mcd,19,0.2,0.1755485893416928
e2_uci,power_plant,mcd,19,0.25,0.2173458725182863
e2_uci,power_plant,mcd,19,0.3,0.27899686520376177
e2_uci,power_plant,mcd,19,0.35000000000000003,0.335423197492163
e2_uci,power_plant,mcd,19,0.4,0.38557993730407525
e2_uci,power_plant,mcd,19,0.45,0.44932079414838033
e2_uci,power_plant,mcd,19,0.5,0.48693834900731453
e2_uci,power_plant,mcd,19,0.55,0.5350052246603971
e2_uci,power_plant,mcd,19,0.6000000000000001,0.5893416927899686
e2_uci,power_plant,mcd,19,0.6500000000000001,0.6374085684430512
e2_uci,power_plant,mcd,19,0.7000000000000001,0.6990595611285266
e2_uci,power_plant,mcd,19,0.7500000000000001,0.7628004179728317
e2_uci,power_plant,mcd,19,0.8,0.8380355276907001
e2_uci,power_plant,mcd,19,0.8500000000000001,0.8850574712643678
e2_uci,power_plant,mcd,19,0.9000000000000001,0.9278996865203761
e2_uci,power_plant,mcd,19,0.9500000000000001,0.9686520376175548
e2_uci,yacht,map,0,0.05,0.0
e2_uci,yacht,map,0,0.1,0.0
e2_uci,yacht,map,0,0.15000000000000002,0.03225806451612903
e2_uci,yacht,map,0,0.2,0.0967741935483871
e2_uci,yacht,map,0,0.25,0.0967741935483871
e2_uci,yacht,map,0,0.3,0.16129032258064516
e2_uci,yacht,map,0,0.35000000000000003,0.22580645161290322
e2_uci,yacht,map,0,0.4,0.3225806451612903
e2_uci,yacht,map,0,0.45,0.3870967741935484
e2_uci,yacht,map,0,0.5,0.41935483870967744
e2_uci,yacht,map,0,0.55,0.5483870967741935
e2_uci,yacht,map,0,0.6000000000000001,0.6129032258064516
e2_uci,yacht,map,0,0.6500000000000001,0.6774193548387096
e2_uci,yacht,map,0,0.7000000000000001,0.6774193548387096
e2_uci,yacht,map,0,0.7500000000000001,0.7096774193548387
e2_uci,yacht,map,0,0.8,0.8064516129032258
e2_uci,yacht,map,0,0.8500000000000001,0.8064516129032258
e2_uci,yacht,map,0,0.9000000000000001,0.8064516129032258
e2_uci,yacht,map,0,0.9500000000000001,0.8387096774193549
e2_uci,yacht,map,1,0.05,0.0967741935483871
e2_uci,yacht,map,1,0.1,0.12903225806451613
e2_uci,yacht,map,1,0.15000000000000002,0.16129032258064516
e2_uci,yacht,map,1,0.2,0.1935483870967742
e2_uci,yacht,map,1,0.25,0.22580645161290322
e2_uci,yacht,map,1,0.3,0.25806451612903225
e2_uci,yacht,map,1,0.35000000000000003,0.3548387096774194
e2_uci,yacht,map,1,0.4,0.4838709677419355
e2_uci,yacht,map,1,0.45,0.5483870967741935
e2_uci,yacht,map,1,0.5,0.6451612903225806
e2_uci,yacht,map,1,0.55,0.7741935483870968
e2_uci,yacht,map,1,0.6000000000000001,0.8387096774193549
e2_uci,yacht,map,1,0.6500000000000001,0.8387096774193549
e2_uci,yacht,map,1,0.7000000000000001,0.9032258064516129
e2_uci,yacht,map,1,0.7500000000000001,0.9354838709677419
e2_uci,yacht,map,1,0.8,1.0
e2_uci,yacht,map,1,0.8500000000000001,1.0
e2_uci,yacht,map,1,0.9000000000000001,1.0
e2_uci,yacht,map,1,0.9500000000000001,1.0
e2_uci,yacht,map,2,0.05,0.0967741935483871
e2_uci,yacht,map,2,0.1,0.16129032258064516
e2_uci,yacht,map,2,0.15000000000000002,0.1935483870967742
e2_uci,yacht,map,2,0.2,0.3870967741935484
e2_uci,yacht,map,2,0.25,0.5161290322580645
e2_uci,yacht,map,2,0.3,0.6451612903225806
e2_uci,yacht,map,2,0.35000000000000003,0.6774193548387096
e2_uci,yacht,map,2,0.4,0.7419354838709677
e2_uci,yacht,map,2,0.45,0.7741935483870968
e2_uci,yacht,map,2,0.5,0.8064516129032258
e2_uci,yacht,map,2,0.55,0.8387096774193549
e2_uci,yacht,map,2,0.6000000000000001,0.8387096774193549
e2_uci,yacht,map,2,0.6500000000000001,0.8709677419354839
e2_uci,yacht,map,2,0.7000000000000001,0.8709677419354839
e2_uci,yacht,map,2,0.7500000000000001,0.9354838709677419
e2_uci,yacht,map,2,0.8,0.967741935483871
e2_uci,yacht,map,2,0.8500000000000001,1.0
e2_uci,yacht,map,2,0.9000000000000001,1.0
e2_uci,yacht,map,2,0.9500000000000001,1.0
e2_uci,yacht,map,3,0.05,0.03225806451612903
e2_uci,yacht,map,3,0.1,0.03225806451612903
e2_uci,yacht,map,3,0.15000000000000002,0.0967741935483871
e2_uci,yacht,map,3,0.2,0.0967741935483871
e2_uci,yacht,map,3,0.25,0.0967741935483871
e2_uci,yacht,map,3,0.3,0.0967741935483871
e2_uci,yacht,map,3,0.35000000000000003,0.0967741935483871
e2_uci,yacht,map,3,0.4,0.0967741935483871
e2_uci,yacht,map,3,0.45,0.12903225806451613
e2_uci,yacht,map,3,0.5,0.22580645161290322
e2_uci,yacht,map,3,0.55,0.22580645161290322
e2_uci,yacht,map,3,0.6000000000000001,0.2903225806451613
e2_uci,yacht,map,3,0.6500000000000001,0.3870967741935484
e2_uci,yacht,map,3,0.7000000000000001,0.3870967741935484
e2_uci,yacht,map,3,0.7500000000000001,0.41935483870967744
e2_uci,yacht,map,3,0.8,0.6774193548387096
e2_uci,yacht,map,3,0.8500000000000001,0.7419354838709677
e2_uci,yacht,map,3,0.9000000000000001,0.7419354838709677
e2_uci,yacht,map,3,0.9500000000000001,0.8387096774193549
e2_uci,yacht,map,4,0.05,0.0
e2_uci,yacht,map,4,0.1,0.0
e2_uci,yacht,map,4,0.15000000000000002,0.0967741935483871
e2_uci,yacht,map,4,0.2,0.16129032258064516
e2_uci,yacht,map,4,0.25,0.1935483870967742
e2_uci,yacht,map,4,0.3,0.3225806451612903
e2_uci,yacht,map,4,0.35000000000000003,0.3548387096774194
e2_uci,yacht,map,4,0.4,0.41935483870967744
e2_uci,yacht,map,4,0.45,0.4838709677419355
