experiment_id,dataset,method,config_id,split_index,init_seed,n_train,n_test,split_type,rmse,mae,ll,nll,crps,picp95,mpiw95,interval_score95,ece_reg,qice,mean_var_aleatoric,mean_var_epistemic,epi_ratio,train_time_s,predict_time_ms_per_1k,n_parameters,torch_threads,timestamp,git_commit
e2_uci,yacht,map,epochs=2000,3,3,277,31,random,1.2060738889349534,0.7492562008569303,-2.6576219267234262,2.6576219267234262,0.5903375707353926,0.8064516129032258,2.195592531213724,11.20024845638554,0.199490662139219,,0.3137236911894342,0.0,0.0,13.84069409998483,43.080645545776335,402,1,2026-08-31T10:17:01.434153+00:00,1806733
e2_uci,yacht,map,epochs=2000,4,4,277,31,random,0.5732531987869304,0.4267664766805071,-0.936619219424542,0.936619219424542,0.3085339653433766,0.935483870967742,1.75073308775596,3.685501516467085,0.0548387096774193,,0.1994728101764266,0.0,0.0,13.955839600006584,19.870967897135888,402,1,2026-08-31T10:17:01.548837+00:00,1806733
e2_uci,yacht,map,epochs=2000,5,5,277,31,random,0.4459744484378209,0.3218141930722671,-0.6115048103022469,0.6115048103022469,0.2421400522638502,0.935483870967742,1.7618051551754592,2.5099015640070395,0.0816638370118846,,0.2020038187108538,0.0,0.0,14.318053599999985,17.099999710016192,402,1,2026-08-31T10:17:01.911055+00:00,1806733
e2_uci,yacht,map,epochs=2000,6,6,277,31,random,0.4553136410728369,0.3254769973263046,-0.6592374109731707,0.6592374109731707,0.2501102367364359,0.967741935483871,2.1241388499618528,2.7261071239558974,0.1105263157894736,,0.2936362241872204,0.0,0.0,14.132331500004511,14.145161971570024,402,1,2026-08-31T10:17:01.821817+00:00,1806733
e2_uci,yacht,map,epochs=2000,7,7,277,31,random,0.6836384548504068,0.4564209915141528,-1.065347626832082,1.065347626832082,0.3447626843630588,0.9032258064516128,2.2948901940996325,4.926165200025419,0.0745331069609507,,0.3427422529302961,0.0,0.0,14.071648199984338,14.7096777049404,402,1,2026-08-31T10:17:01.765208+00:00,1806733
e2_uci,yacht,map,epochs=2000,8,8,277,31,random,0.5664262799506602,0.4094506167820894,-0.8583240504733305,0.8583240504733305,0.3056202676848138,0.935483870967742,2.0378705128761183,3.3845882789189754,0.2098471986417657,,0.2702694745078362,0.0,0.0,14.30789240001468,16.68709709549383,402,1,2026-08-31T10:17:15.819610+00:00,1806733
e2_uci,yacht,map,epochs=2000,9,9,277,31,random,0.391350305115326,0.2546492155736478,-0.4910035650544569,0.4910035650544569,0.2058208851179059,0.935483870967742,1.7032275729551525,2.6911305377906127,0.1118845500848895,,0.1887944333573849,0.0,0.0,14.381840100017143,11.50322608619688,402,1,2026-08-31T10:17:16.011921+00:00,1806733
e2_uci,yacht,map,epochs=2000,10,10,277,31,random,0.485522720632024,0.3719101779120273,-0.7137055185025082,0.7137055185025082,0.272500852113251,0.9032258064516128,1.6779125696908188,2.324547813344411,0.0567062818336163,,0.1832240512614505,0.0,0.0,14.23113589998684,15.503225562673425,402,1,2026-08-31T10:17:15.901270+00:00,1806733
e2_uci,yacht,map,epochs=2000,11,11,277,31,random,1.2429240911927757,0.555013072198265,-4.098028175907911,4.098028175907911,0.4585126335679259,0.9032258064516128,1.7222427022663007,11.033817028625592,0.133616298811545,,0.1930334323467752,0.0,0.0,14.30381439998746,20.496774419781666,402,1,2026-08-31T10:17:16.078231+00:00,1806733
e2_uci,yacht,map,epochs=2000,12,12,277,31,random,0.5556161318147341,0.3691838333214447,-0.9249322579496236,0.9249322579496236,0.2765955342765165,0.9032258064516128,1.6497521860683912,4.099212844414829,0.0404074702886248,,0.177125566254648,0.0,0.0,14.450663999974497,18.922581089540355,402,1,2026-08-31T10:17:16.277393+00:00,1806733
e2_uci,yacht,map,epochs=2000,13,13,277,31,random,0.8372755941002431,0.5856190053510952,-2.1384570726359846,2.1384570726359846,0.4461140919201922,0.8064516129032258,1.5942034457704035,7.656721470106188,0.1483870967741935,,0.1653984036490985,0.0,0.0,14.442531900014728,14.683871056824442,402,1,2026-08-31T10:17:16.300581+00:00,1806733
