experiment_id,dataset,method,config_id,split_index,init_seed,n_train,n_test,split_type,rmse,mae,ll,nll,crps,picp95,mpiw95,interval_score95,ece_reg,qice,mean_var_aleatoric,mean_var_epistemic,epi_ratio,train_time_s,predict_time_ms_per_1k,n_parameters,timestamp,git_commit
e2_uci,yacht,mcd,epochs=2000,1,1,277,31,random,1.6754166917095905,1.1702960797162891,-2.363802775591316,2.363802775591316,1.1746106704139099,1.0,14.686002078985343,14.686002078985343,0.17334465195246176,,8.241269109541355,5.903257319102937,0.41735277238749835,7.511045600054786,509.5709610970751,402,2026-08-28T18:16:42.316118+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,2,2,277,31,random,1.3646466780082764,1.096091148703456,-2.3025795685778863,2.3025795685778863,1.0701193123360098,1.0,14.381070738151559,14.381070738151557,0.19405772495755516,,7.913857258586742,5.64435457790857,0.4163052359689041,7.696251600049436,380.21612882373796,402,2026-08-28T18:16:50.179456+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,3,3,277,31,random,2.3666037511668123,1.3849156079632525,-2.46513708930334,2.46513708930334,1.3921062436240863,0.9354838709677419,14.32086694773698,15.915338423877888,0.15110356536502545,,8.596601242784194,4.890849502562059,0.36262223268912475,7.554573399946094,423.15161666802817,402,2026-08-28T18:16:57.899181+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,4,4,277,31,random,2.29395407764269,1.2526178495896272,-2.4815786053778637,2.4815786053778637,1.3637398948375046,0.9354838709677419,14.359678914197893,17.494436358461964,0.14940577249575548,,7.837178846803479,5.695554656905446,0.4208724464532212,7.5862062999513,518.2677414268255,402,2026-08-28T18:17:05.598983+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,5,5,277,31,random,0.8521375792260927,0.5903336489477302,-2.2443258960979664,2.2443258960979664,0.9374431220132019,1.0,14.282899792421523,14.282899792421523,0.1952461799660441,,7.946046315737135,5.418068559784849,0.40541918490305007,7.652159600052983,462.22903315098057,402,2026-08-28T18:17:13.398432+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,6,6,277,31,random,0.5689674210483798,0.4168022275547196,-2.2601658916616425,2.2601658916616425,0.9206969122498924,1.0,14.830942708960542,14.830942708960542,0.21731748726655342,,8.184683239008736,6.2119462249055415,0.4314861503156715,7.545858899829909,495.6548387605336,402,2026-08-28T18:17:21.106021+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,7,7,277,31,random,2.617223228079371,1.2144954323817092,-2.5347905529784067,2.5347905529784067,1.365987470406551,0.967741935483871,14.216240611266858,22.387681770913584,0.1528013582342954,,7.819624356568237,5.432751963347378,0.4099454944682683,7.498372300062329,483.509678874285,402,2026-08-28T18:17:28.699084+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,8,8,277,31,random,1.3978871129206596,1.1949067972205059,-2.259590460635881,2.259590460635881,1.0461343651988713,1.0,13.791968539679033,13.79196853967903,0.20254668930390488,,7.621713205978572,4.897331950982096,0.39119053326995545,7.625246800016612,382.37419099577016,402,2026-08-28T18:17:36.479666+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,9,9,277,31,random,0.9762871273447301,0.6921244957342718,-2.266346120339864,2.266346120339864,0.9750263104068383,1.0,14.4771194872826,14.4771194872826,0.18845500848896432,,8.164979725839263,5.5933723096600145,0.4065437703024319,7.648001400055364,500.05806429732235,402,2026-08-28T18:17:44.291170+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,10,10,277,31,random,2.1871627549803496,1.712442107195462,-2.3980885348495296,2.3980885348495296,1.3247312444423218,0.967741935483871,13.830886144298,14.585788863340122,0.17181663837011882,,8.058397312319382,4.55894506921436,0.3613237186847412,7.567887400044128,580.358063621867,402,2026-08-28T18:17:51.962723+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,11,11,277,31,random,1.6917719297578069,1.0829826616531257,-2.3604504030092057,2.3604504030092057,1.1373201318637787,0.967741935483871,14.274361134607231,16.670973297314458,0.19711375212224103,,7.8288217165487115,5.5613238337707624,0.4153296028688855,7.597904100082815,420.2935454105177,402,2026-08-28T18:17:59.712731+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,12,12,277,31,random,1.8533267275564254,1.1910038826115137,-2.3769030456328846,2.3769030456328846,1.2115907350153396,1.0,14.380534328997816,14.380534328997816,0.16638370118845497,,8.279173242743038,5.316805944983673,0.39105722887419775,7.985817400040105,503.42903142013864,402,2026-08-28T18:18:07.858548+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,13,13,277,31,random,1.4163609779856896,0.89786182088893,-2.2989694460372636,2.2989694460372636,1.071205636061672,1.0,14.178630200551323,14.178630200551323,0.17487266553480468,,8.110903243105586,5.123146963238552,0.38711859811311716,7.814884199993685,526.9290338600835,402,2026-08-28T18:18:15.837581+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,14,14,277,31,random,1.9689923340714304,1.0383778632429783,-2.3701752810856114,2.3701752810856114,1.1769717103209512,0.967741935483871,14.046108259861207,17.82462718421382,0.1614601018675721,,8.075249519501849,4.89683937007794,0.37749042669692706,7.887910200050101,513.5999977468483,402,2026-08-28T18:18:23.896602+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,15,15,277,31,random,1.433375882990595,0.8868419612278541,-2.3122463131720017,2.3122463131720017,1.0894523334734585,1.0,14.101013836179707,14.101013836179707,0.166383701188455,,7.642848584955916,5.461612267133942,0.4167750454428609,7.886615199968219,607.4935513278169,402,2026-08-28T18:18:31.959475+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,16,16,277,31,random,1.6348189955457573,0.9337141921822333,-2.353671089605652,2.353671089605652,1.1378890946475386,0.967741935483871,14.398288126208778,15.606898692734502,0.17317487266553475,,8.140419209060974,5.479496766836879,0.40231501989685803,7.866517100017518,381.63548695944974,402,2026-08-28T18:18:39.937053+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,17,17,277,31,random,1.6758456991281678,0.8982087096594791,-2.35480506048684,2.35480506048684,1.1425769204234586,0.967741935483871,14.23840162371626,14.496151290574456,0.17300509337860778,,7.646640670177155,5.641972494148129,0.42457195678587534,7.784813999896869,500.3774253230903,402,2026-08-28T18:18:47.883636+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,18,18,277,31,random,1.7052270720929126,1.053408589534695,-2.3368679735370916,2.3368679735370916,1.1526814076008223,0.967741935483871,14.016912290625653,14.21664358680349,0.1612903225806451,,7.751891507694143,5.226486510274819,0.40270721834720724,7.659805299947038,432.84516000459274,402,2026-08-28T18:18:55.693937+00:00,1806733
e2_uci,yacht,mcd,epochs=2000,19,19,277,31,random,2.8669494148189156,1.5942049361840416,-2.5936626623351757,2.5936626623351757,1.4716717269966246,0.967741935483871,13.391441588820532,22.38123704603448,0.1256366723259762,,7.091064459646542,4.731860014190301,0.4002275430805225,7.755561899859458,520.0871026083347,402,2026-08-28T18:19:03.608351+00:00,1806733
e2_uci,energy,mcd,epochs=1000,0,0,691,77,random,1.0766257910134027,0.8148532736667856,-1.7731628168745268,1.7731628168745268,0.6888641244026051,1.0,7.988570895980327,7.988570895980326,0.11278195488721802,,2.749836064980928,1.4089435549748364,0.3387877415321716,7.85292820003815,261.88181809984246,502,2026-08-28T18:19:11.539376+00:00,1806733
e2_uci,energy,mcd,epochs=1000,1,1,691,77,random,1.2461044113103792,0.9886395178804842,-1.783204128797359,1.783204128797359,0.7385322977584211,0.987012987012987,7.516376050451547,7.696241686877409,0.12385509227614487,,2.4125510057000104,1.2708462462915824,0.3450201429141109,7.8249987999442965,236.20779166457714,502,2026-08-28T18:19:19.446184+00:00,1806733
e2_uci,energy,mcd,epochs=1000,2,2,691,77,random,0.9769974077598161,0.7461914930070482,-1.7073002272520588,1.7073002272520588,0.6358832405906202,1.0,7.564069272829431,7.564069272829431,0.13472317156527683,,2.464544439507028,1.2656137494946207,0.33929224589623985,8.429820799967274,280.8623384781085,502,2026-08-28T18:19:28.043858+00:00,1806733
e2_uci,energy,mcd,epochs=1000,3,3,691,77,random,1.1819113046342438,0.9157081621459996,-1.7524229737421821,1.7524229737421821,0.7117983164418349,1.0,7.386607615682813,7.386607615682813,0.08523581681476415,,2.377598788143555,1.1790984679632752,0.33151499356285374,9.091982200043276,423.9259741281147,502,2026-08-28T18:19:37.263490+00:00,1806733
e2_uci,energy,mcd,epochs=1000,4,4,691,77,random,1.1828392594059582,0.9353719248626214,-1.7843154052359675,1.7843154052359675,0.7210777757007453,1.0,7.783867641826289,7.783867641826289,0.13342447026657553,,2.4855106634342183,1.4669550368945568,0.3711493402137638,12.47748600016348,338.6441551681076,502,2026-08-28T18:19:49.946375+00:00,1806733
e2_uci,energy,mcd,epochs=1000,5,5,691,77,random,1.0236567677612831,0.79427785686447,-1.7304814751802575,1.7304814751802575,0.6587682929435108,1.0,7.65674050333902,7.656740503339019,0.10663021189336976,,2.4376573781993787,1.3860393437341492,0.3624867358814146,12.268345599994063,380.224675278772,502,2026-08-28T18:20:02.417686+00:00,1806733
e2_uci,energy,mcd,epochs=1000,6,6,691,77,random,1.048165178806661,0.7282022236607407,-1.7422446639582154,1.7422446639582154,0.6633363763737451,1.0,7.801191157994925,7.801191157994925,0.12235133287764861,,2.544673956153389,1.4239368300727753,0.35879981856997045,12.444635599851608,363.24805265606994,502,2026-08-28T18:20:15.069257+00:00,1806733
e2_uci,energy,mcd,epochs=1000,7,7,691,77,random,1.1622444658733884,0.8687306628094909,-1.774454945123224,1.774454945123224,0.7103890726912448,1.0,7.7153769406193655,7.7153769406193655,0.10574162679425833,,2.5424995764898237,1.3374356615958538,0.3447056663388361,12.439254299970344,400.3662343874767,502,2026-08-28T18:20:27.720185+00:00,1806733
e2_uci,energy,mcd,epochs=1000,8,8,691,77,random,1.5443860465672277,1.2057193128179036,-1.9302338207173573,1.9302338207173573,0.8835192785086211,0.961038961038961,8.10951924820054,8.52825827427373,0.05837320574162675,,2.745091652543234,1.5445326761815552,0.36006245718041957,12.390632099937648,370.6324670173518,502,2026-08-28T18:20:40.327017+00:00,1806733
e2_uci,energy,mcd,epochs=1000,9,9,691,77,random,1.1046570618348992,0.8344495600787141,-1.7311506644472692,1.7311506644472692,0.6816101790711143,1.0,7.411935912234399,7.411935912234399,0.11257689678742305,,2.272274242027801,1.3111328094781554,0.36589000094955487,12.3391293999739,350.4857160876711,502,2026-08-28T18:20:52.870754+00:00,1806733
e2_uci,energy,mcd,epochs=1000,10,10,691,77,random,1.2398735964872658,0.8542340339390345,-1.8047773235134643,1.8047773235134643,0.7337121395814771,0.987012987012987,7.916849625507742,8.015371685018094,0.1262474367737525,,2.6655192582134877,1.4184866359837256,0.347327274429058,12.352843400090933,409.680518454739,502,2026-08-28T18:21:05.433589+00:00,1806733
e2_uci,energy,mcd,epochs=1000,11,11,691,77,random,1.0630455889251813,0.7425346325938534,-1.705095680538627,1.705095680538627,0.6498445920799303,0.987012987012987,7.280033183640211,7.283388866288609,0.11756664388243332,,2.225373229232576,1.2311483881057672,0.35618130722231667,12.335877100005746,379.15324610839417,502,2026-08-28T18:21:17.975790+00:00,1806733
e2_uci,energy,mcd,epochs=1000,12,12,691,77,random,1.1672131458980433,0.8566541258931325,-1.755419984223195,1.755419984223195,0.6990071541044711,0.987012987012987,7.527283453331974,7.532845633162167,0.10642515379357481,,2.4200590065205714,1.2730318884980496,0.344706351586191,12.447841699933633,323.5077926913252,502,2026-08-28T18:21:30.621981+00:00,1806733
e2_uci,energy,mcd,epochs=1000,13,13,691,77,random,1.414715349631655,1.0483061253979,-1.8349949511262815,1.8349949511262815,0.8011062942439697,0.974025974025974,7.299339305517697,8.29521440717678,0.07334244702665753,,2.345267678905938,1.1280498399930714,0.3247759048388547,12.337826000060886,434.5337654669563,502,2026-08-28T18:21:43.158920+00:00,1806733
e2_uci,energy,mcd,epochs=1000,14,14,691,77,random,1.2130892764022254,1.0319825111878014,-1.7869119132079048,1.7869119132079048,0.7386306727134189,1.0,7.740999628620185,7.740999628620183,0.07388926862611073,,2.643854572239945,1.2629429305789424,0.32326808074073105,12.405773499980569,421.62597324554025,502,2026-08-28T18:21:55.767463+00:00,1806733
e2_uci,energy,mcd,epochs=1000,15,15,691,77,random,1.0063378168121353,0.7751550945984574,-1.746988621505063,1.746988621505063,0.6564920895968966,1.0,7.9207517140295085,7.920751714029509,0.11893369788106627,,2.6468654693656775,1.4440561048348715,0.35299041515286694,12.369302799925208,422.3168815498228,502,2026-08-28T18:22:08.300182+00:00,1806733
e2_uci,energy,mcd,epochs=1000,16,16,691,77,random,1.231230954792467,0.9340391133174786,-1.809943772131848,1.809943772131848,0.7470961921944396,1.0,7.915069531478016,7.915069531478014,0.10054682159945318,,2.726171092214499,1.3604899549283274,0.33290990841521073,12.411218299996108,421.615583556039,502,2026-08-28T18:22:20.911602+00:00,1806733
e2_uci,energy,mcd,epochs=1000,17,17,691,77,random,1.094537781130548,0.8460909713759629,-1.7620943839675909,1.7620943839675909,0.6898736815798137,1.0,7.869166352585079,7.869166352585081,0.10184552289815445,,2.610272935093348,1.4270677962579343,0.3534672674952308,12.468333299970254,383.93506441604006,502,2026-08-28T18:22:33.579347+00:00,1806733
e2_uci,energy,mcd,epochs=1000,18,18,691,77,random,1.52340535627967,1.249791640846519,-1.878367654998366,1.878367654998366,0.877701863201335,1.0,7.3328477234084435,7.3328477234084435,0.058646616541353336,,2.311620069633391,1.194982485543831,0.34078070347023887,12.438057800056413,400.34934963014996,502,2026-08-28T18:22:46.222556+00:00,1806733
e2_uci,energy,mcd,epochs=1000,19,19,691,77,random,1.3070495334005974,0.9521789741963136,-1.836569667405086,1.836569667405086,0.7756433500219704,1.0,8.017476159737285,8.017476159737287,0.09842788790157207,,2.8105606816473463,1.3800096431736086,0.32931308538118154,12.50389609998092,312.30519465231276,502,2026-08-28T18:22:58.935881+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,0,0,927,103,random,5.889527485309342,4.248522482435296,-3.1966324072987504,3.1966324072987504,3.1715503383907784,0.970873786407767,24.851152079655787,32.13239859700807,0.049872253449156835,,32.34822867632194,7.894148859837886,0.1961650713292123,16.44876900012605,351.9737866969363,502,2026-08-28T18:23:15.502517+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,1,1,927,103,random,5.709283237161011,4.385217862867504,-3.170325930018269,3.170325930018269,3.1615999041481464,0.9611650485436893,24.598996800477074,29.8875287583373,0.03234542667347979,,31.992399397210104,7.429055478281926,0.18845208787310655,16.47859140019864,351.83203804478484,502,2026-08-28T18:23:32.099375+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,2,2,927,103,random,5.157431950073457,3.9564857350714786,-3.096225793726425,3.096225793726425,2.9239106237633585,0.970873786407767,24.592178153885907,26.210215316244174,0.04547777210015326,,30.599443695981893,8.807169529745854,0.22349470834493937,16.50021789991297,360.5689333516707,502,2026-08-28T18:23:48.814806+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,3,3,927,103,random,5.82209803449583,4.364518386623433,-3.194255302306452,3.194255302306452,3.2500776300562038,0.9320388349514563,24.372484447081057,28.796084363949582,0.036484414920797105,,30.13065955203799,8.58099650400624,0.22166441269221948,16.50782259996049,304.49028940672434,502,2026-08-28T18:24:05.529209+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,4,4,927,103,random,5.990951604771453,4.527319899419528,-3.2183862544258446,3.2183862544258446,3.3230562568822846,0.941747572815534,25.412641371935212,30.582083153779926,0.03893714869698514,,33.87700740889416,8.204948060308388,0.1949754465738442,16.565002900082618,290.5145622066502,502,2026-08-28T18:24:22.304492+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,5,5,927,103,random,5.920586365562736,4.515630767611488,-3.2140269173608744,3.2140269173608744,3.2876346351817873,0.9514563106796117,24.780651228291422,30.86680583826575,0.035411343893714885,,31.77052789133773,8.25018480612686,0.2061478731899127,16.488934600027278,352.12330239852076,502,2026-08-28T18:24:39.016747+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,6,6,927,103,random,6.258616950861987,4.641382151071422,-3.2556681753375307,3.2556681753375307,3.403077958704715,0.9320388349514563,24.998693719225955,34.90667455627378,0.050076647930505834,,32.97101003852722,7.737652735266807,0.19007386163143336,16.728149500209838,334.67572896732287,502,2026-08-28T18:24:55.956727+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,7,7,927,103,random,5.675989542138376,4.231046190675869,-3.170802980412109,3.170802980412109,3.1057231390673814,0.970873786407767,24.926885875828464,31.651962554163177,0.04087889626980068,,31.985217323132783,8.508290060333804,0.21011491989967074,16.479426299920306,363.2611653866988,502,2026-08-28T18:25:12.646601+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,8,8,927,103,random,5.8044304723228715,4.181840564402055,-3.18393997763114,3.18393997763114,3.105534975991882,0.970873786407767,24.969829792864882,31.815979943428534,0.05896780786918754,,33.0883180926279,7.52790718959765,0.18534236348378766,16.201894300058484,322.5805816575161,502,2026-08-28T18:25:29.045367+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,9,9,927,103,random,5.343779724154998,4.129612402164852,-3.1223070012249075,3.1223070012249075,2.9937353578712242,0.9805825242718447,24.830042568109818,29.203610918755434,0.05329586101175264,,32.29017595249236,7.8729938653314635,0.19602521168131365,16.489902999950573,331.09417429320445,502,2026-08-28T18:25:45.705669+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,10,10,927,103,random,4.600039622130509,3.5337660046717927,-3.0230548848467547,3.0230548848467547,2.652291900467888,0.9902912621359223,24.6098602371187,25.137733750756627,0.05978538579458352,,32.09579435917571,7.359439034634965,0.18652630846658325,16.543460099957883,256.7165042951848,502,2026-08-28T18:26:02.450173+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,11,11,927,103,random,5.034010755072507,3.7904539768074104,-3.0899484604838223,3.0899484604838223,2.813607538852096,0.970873786407767,25.456559618609774,30.444579261737,0.06586612161471639,,33.942692656786924,8.274904945792164,0.19600605945627397,16.310383500065655,289.71941843267206,502,2026-08-28T18:26:18.904368+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,12,12,927,103,random,5.836052913705652,4.155794120171398,-3.187853316090494,3.187853316090494,3.116780199493276,0.9514563106796117,24.838685650929133,33.450111674097364,0.04701073071027079,,33.12388809859512,7.061178348853506,0.17571647811227706,16.427836899878457,344.88155506551266,502,2026-08-28T18:26:35.481032+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,13,13,927,103,random,4.9617025829366,3.700013303968992,-3.0706753361968158,3.0706753361968158,2.7953221083934814,0.9611650485436893,24.57566063056968,26.49019358361255,0.07082268778742973,,31.753902082229907,7.592015023800818,0.19295559951853705,16.267228599870577,355.2174747207211,502,2026-08-28T18:26:51.966957+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,14,14,927,103,random,5.934252566466659,4.333072153793972,-3.2048691075573,3.2048691075573,3.2105681453667967,0.941747572815534,24.855055659917895,34.67941223478009,0.04098109351047519,,32.006255589186765,8.245955243410732,0.20485720095485793,16.395863499958068,341.8970866653236,502,2026-08-28T18:27:08.512730+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,15,15,927,103,random,5.499810032555378,3.974033542926484,-3.151069971090013,3.151069971090013,2.9787032117624372,0.970873786407767,25.275676146961835,32.509894994048715,0.06673479816044962,,33.75193759568521,7.868295209166492,0.1890497644753511,16.264172399882227,328.172814299904,502,2026-08-28T18:27:24.982885+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,16,16,927,103,random,6.038931701523904,4.792648240396183,-3.220185033341003,3.220185033341003,3.3768626326660334,0.970873786407767,24.485648939669133,29.645232306356725,0.017475728155339806,,31.602995364439664,7.460076064787264,0.19097515356167433,16.42705259984359,334.3310695394729,502,2026-08-28T18:27:41.621864+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,17,17,927,103,random,5.570629378368134,4.328707165570157,-3.1517332265599505,3.1517332265599505,3.078707159174139,0.9805825242718447,24.797265023244314,29.800255310139804,0.03576903423607558,,32.334427885742585,7.7258977434203056,0.19285658870920527,16.865322900004685,326.41747469100557,502,2026-08-28T18:27:58.691740+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,18,18,927,103,random,6.1825340291274795,4.553837776890763,-3.2330973819765236,3.2330973819765236,3.372341964269338,0.9611650485436893,24.314325196985084,31.80361616026241,0.030812468063362252,,30.45146855687856,8.061152113656629,0.20931195990575532,16.216113899834454,292.1330109600303,502,2026-08-28T18:28:15.117300+00:00,1806733
e2_uci,concrete,mcd,epochs=1000,19,19,927,103,random,5.9785434170741185,4.513914458787866,-3.1980698119410356,3.1980698119410356,3.2702965126471595,0.9320388349514563,25.24496721697267,32.65526088763904,0.06668369954011237,,33.136224851663876,8.389035975790124,0.20202247520246278,16.36449950002134,306.27087418677155,502,2026-08-28T18:28:31.685675+00:00,1806733
e2_uci,wine_quality_red,mcd,epochs=20,1,1,1439,160,random,0.6287609937458993,0.49906494379512123,-0.954510344968918,0.954510344968918,0.35130087566965384,0.93125,2.476029526308648,3.1276131393270807,0.03190789473684207,,0.3886220256307044,0.010375593091829715,0.026004147907070545,0.5100783999077976,251.6968743293546,652,2026-08-28T18:28:32.318080+00:00,1806733
e2_uci,wine_quality_red,mcd,epochs=20,2,2,1439,160,random,0.708851247589667,0.5290905454392603,-1.0922654801328,1.0922654801328,0.3883772544568606,0.9,2.4464605914835693,3.80941580508334,0.035197368421052616,,0.3770053638102446,0.012525278200620427,0.03215479566886311,0.5035430998541415,242.96437622979283,652,2026-08-28T18:28:33.029500+00:00,1806733
e2_uci,wine_quality_red,mcd,epochs=20,3,3,1439,160,random,0.625244001741731,0.48076224112798177,-0.9499836527068748,0.9499836527068748,0.34583258002146,0.94375,2.470665677199351,3.324263565708005,0.019736842105263133,,0.38480848643512694,0.012463924468579949,0.03137374790317625,0.5275227001402527,223.51812513079494,652,2026-08-28T18:28:33.761601+00:00,1806733
e2_uci,wine_quality_red,mcd,epochs=20,4,4,1439,160,random,0.5677888134715796,0.44318833312400957,-0.8637194039890161,0.8637194039890161,0.31707346445158896,0.9625,2.485537367675827,2.966605259409511,0.04210526315789472,,0.39236047211116853,0.009706074443078175,0.024140467607315926,0.52197299990803,294.6156251709908,652,2026-08-28T18:28:34.500375+00:00,1806733
e2_uci,wine_quality_red,mcd,epochs=20,5,5,1439,160,random,0.6362612292901623,0.5015571331867372,-0.9659547322316688,0.9659547322316688,0.35454473662542557,0.93125,2.477808587307815,3.2341270817267564,0.03322368421052627,,0.3879974043852433,0.011573905212524856,0.028965806439345775,0.5078321998007596,286.0474996850826,652,2026-08-28T18:28:35.170116+00:00,1806733
e2_uci,wine_quality_red,mcd,epochs=20,6,6,1439,160,random,0.6979236215935234,0.549220529927306,-1.0745100101571938,1.0745100101571938,0.39062353523523735,0.91875,2.4315942157748425,3.574776358244084,0.027302631578947405,,0.3759364047967965,0.00886550893745102,0.023039149809358096,0.5091197001747787,278.21937546832487,652,2026-08-28T18:28:35.893021+00:00,1806733
