experiment_id,n,repeat,seed,fit_time_norestart_s,timestamp,git_commit
e0_gp_scaling_norestart,250,0,0,0.13815769998473115,2026-08-31T09:57:01.014331+00:00,1806733
e0_gp_scaling_norestart,500,0,0,0.5130035000038333,2026-08-31T09:57:01.557666+00:00,1806733
e0_gp_scaling_norestart,1000,0,0,2.9480738999845926,2026-08-31T09:57:04.530242+00:00,1806733
e0_gp_scaling_norestart,2000,0,0,14.414794800017262,2026-08-31T09:57:18.969013+00:00,1806733
e0_gp_scaling_norestart,4000,0,0,75.95356860000174,2026-08-31T09:58:34.948450+00:00,1806733
