experiment_id,dataset,method,config_id,split_index,init_seed,n_train,n_test,split_type,rmse,mae,ll,nll,crps,picp95,mpiw95,interval_score95,ece_reg,qice,mean_var_aleatoric,mean_var_epistemic,epi_ratio,train_time_s,predict_time_ms_per_1k,n_parameters,torch_threads,timestamp,git_commit
e3_gap_split,energy,bbb,"gap,dim=7",17,17,455,20,gap_in,0.6074394541572218,0.4901749208006277,-1.1469554636348216,1.1469554636348216,0.3790950417598656,1.0,4.212574525327502,4.212574525327503,0.0999999999999999,,0.7275620461614378,0.4296101803893281,0.3712586342223975,,,1003,1,2026-08-31T16:42:59.161458+00:00,1806733
e3_gap_split,energy,bbb,"gap,dim=7",17,17,455,57,gap_out,0.4708809711839885,0.3181688617516204,-1.0954828730134831,1.0954828730134831,0.3282868596612388,1.0,4.261991769574152,4.261991769574152,0.1468144044321329,,0.7275620461614379,0.4592833000356542,0.3869782204625874,,,1003,1,2026-08-31T16:42:59.195701+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=0",17,17,460,25,gap_in,18.340019205517223,15.54103084335906,-11.393549141790878,11.393549141790878,12.379448170479106,0.2,22.944406717150255,217.381008933837,0.2357894736842105,,0.1037051543569612,73.30563604426709,0.998587303023516,,,3,not_applicable,2026-08-31T16:42:55.581702+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=0",17,17,460,52,gap_out,0.2732476519451128,0.20614408291965,-0.2187931798233885,0.2187931798233885,0.1582927923490127,1.0,1.4908517643437231,1.4908517643437225,0.0991902834008097,,0.1037051543569612,0.0426302469019629,0.291318754964381,,,3,not_applicable,2026-08-31T16:42:55.614010+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=1",17,17,460,25,gap_in,18.340019205517223,15.54103084335906,-11.393549141790878,11.393549141790878,12.379448170479106,0.2,22.944406717150255,217.381008933837,0.2357894736842105,,0.1037051543569612,73.30563604426709,0.998587303023516,,,3,not_applicable,2026-08-31T16:42:58.511619+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=1",17,17,460,52,gap_out,0.2732476519451128,0.20614408291965,-0.2187931798233885,0.2187931798233885,0.1582927923490127,1.0,1.4908517643437231,1.4908517643437225,0.0991902834008097,,0.1037051543569612,0.0426302469019629,0.291318754964381,,,3,not_applicable,2026-08-31T16:42:58.546999+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=2",17,17,462,27,gap_in,5.159542023224659,4.525322480529359,-31.607805063162036,31.607805063162036,3.989329700247112,0.1851851851851851,3.8740496040886105,110.43934926478154,0.2413255360623782,,0.1414344825648757,1.6941932718774473,0.9229503464291188,,,3,not_applicable,2026-08-31T16:42:59.354968+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=2",17,17,462,50,gap_out,0.4278465087250773,0.3021064639460938,-0.5717888258084967,0.5717888258084967,0.2286144993379262,0.94,1.7208858098019115,2.5666252288871205,0.0578947368421052,,0.1414344825648756,0.0541462515513786,0.2768485955226745,,,3,not_applicable,2026-08-31T16:42:59.393147+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=3",17,17,468,33,gap_in,0.4383611375002232,0.3377950641829185,-0.5813888517428188,0.5813888517428188,0.2418767073475775,0.9393939393939394,1.8177427687681276,2.274844173847569,0.0368421052631579,,0.1480460185750624,0.0692397570707775,0.3186575691159521,,,3,not_applicable,2026-08-31T16:43:01.561278+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=3",17,17,468,44,gap_out,0.5602083302498939,0.3665351648589769,-0.8153892256482976,0.8153892256482976,0.2830349960427767,0.8863636363636364,1.8257679828907092,3.732264917146381,0.0755980861244019,,0.1480460185750624,0.0722726601759093,0.3280369171857635,,,3,not_applicable,2026-08-31T16:43:01.593625+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=4",17,17,456,21,gap_in,0.3984572273102898,0.2993452088871854,-0.5615684322285117,0.5615684322285117,0.2282904303663423,0.9523809523809524,1.8673838530771951,1.9395228382492624,0.1215538847117794,,0.1577300687154652,0.0723388656765168,0.3144225702078876,,,3,not_applicable,2026-08-31T16:43:03.000149+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=4",17,17,456,56,gap_out,0.4498303492206916,0.3364184028589755,-0.6155973617098116,0.6155973617098116,0.2449336484500319,0.9464285714285714,1.848670201091651,2.519411982395389,0.0648496240601504,,0.1577300687154652,0.068640057165212,0.3032204753086241,,,3,not_applicable,2026-08-31T16:43:03.032532+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=5",17,17,459,24,gap_in,0.3507211254869654,0.2823064733256329,-0.4558295368136538,0.4558295368136538,0.2053493379498822,1.0,1.8920023699439692,1.8920023699439692,0.0899122807017543,,0.1704924247661564,0.0650914383595483,0.2762983741582347,,,3,not_applicable,2026-08-31T16:43:03.429151+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=5",17,17,459,53,gap_out,0.500766936626796,0.3420302144606853,-0.7461792499648964,0.7461792499648964,0.264369483502375,0.9245283018867924,1.927455397255467,3.299232847792352,0.0549155908639523,,0.1704924247661563,0.0747197991171238,0.3047148218544361,,,3,not_applicable,2026-08-31T16:43:03.458382+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=6",17,17,457,22,gap_in,0.4924250866544569,0.4164065010100989,-0.7296452247664997,0.7296452247664997,0.2818196228704095,1.0,2.474831031705856,2.4748310317058566,0.1186602870813397,,0.1734736674556759,0.2370296929535378,0.5774123084333651,,,3,not_applicable,2026-08-31T16:43:04.799706+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=6",17,17,457,55,gap_out,0.4872205651475444,0.3530660983502073,-0.6840746099708882,0.6840746099708882,0.2577077566815691,0.9636363636363636,1.946137765365535,2.8222533106906864,0.0425837320574162,,0.1734736674556758,0.0773581634675517,0.3084064856634118,,,3,not_applicable,2026-08-31T16:43:04.829180+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=7",17,17,455,20,gap_in,0.4101204002491749,0.3162495805739848,-0.5487560556251119,0.5487560556251119,0.2327025557486659,0.9,1.7168085688244343,1.7705833939284066,0.0736842105263157,,0.1428574170801139,0.0498026440591217,0.2585000947504597,,,3,not_applicable,2026-08-31T16:43:05.301544+00:00,1806733
e3_gap_split,energy,gp,"gap,dim=7",17,17,455,57,gap_out,0.4781755684321807,0.346336633594183,-0.6950861651179684,0.6950861651179684,0.2536306704861722,0.9298245614035088,1.756907724762516,2.991569576773812,0.0413665743305632,,0.1428574170801139,0.0605673676700835,0.2977383888814697,,,3,not_applicable,2026-08-31T16:43:05.330262+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=0",18,18,450,15,gap_in,9.3028378213214,8.166537904424748,-22.987380101136207,22.987380101136207,7.3615560060427185,0.0,5.598605416319049,220.2880132669278,0.2385964912280702,,1.169825946770168,0.8771312539962302,0.4285049309618318,,,502,1,2026-08-31T16:43:10.041077+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=0",18,18,450,62,gap_out,1.0107698006771009,0.6940232828234983,-1.4994912365200448,1.4994912365200448,0.5599387890318417,0.967741935483871,5.329035919412325,6.478086840865044,0.1015280135823429,,1.169825946770169,0.681261257673852,0.3680330435207513,,,502,1,2026-08-31T16:43:10.069816+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=1",18,18,450,15,gap_in,9.3028378213214,8.166537904424748,-22.987380101136207,22.987380101136207,7.3615560060427185,0.0,5.598605416319049,220.2880132669278,0.2385964912280702,,1.169825946770168,0.8771312539962302,0.4285049309618318,,,502,1,2026-08-31T16:43:11.182221+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=1",18,18,450,62,gap_out,1.0107698006771009,0.6940232828234983,-1.4994912365200448,1.4994912365200448,0.5599387890318417,0.967741935483871,5.329035919412325,6.478086840865044,0.1015280135823429,,1.169825946770169,0.681261257673852,0.3680330435207513,,,502,1,2026-08-31T16:43:11.211703+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=2",18,18,471,36,gap_in,5.00774201133067,3.6277670356240823,-7.04499927915976,7.04499927915976,3.120604320108531,0.4722222222222222,5.905463568979759,75.12740656482474,0.1979532163742689,,1.5683110142738683,0.7050044856787646,0.3101217080046539,,,502,1,2026-08-31T16:43:11.624024+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=2",18,18,471,41,gap_out,1.0287583480390872,0.75529016390855,-1.5907684777792754,1.5907684777792754,0.6116662225301995,1.0,6.192205863832111,6.192205863832111,0.0872913992297817,,1.568311014273869,0.9341521977996156,0.3732930791120794,,,502,1,2026-08-31T16:43:11.652883+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=3",18,18,471,36,gap_in,2.135365560738355,1.439020054935148,-2.220889895746456,2.220889895746456,1.1573720418689613,0.8333333333333334,7.388694875804163,13.89201314088703,0.0695906432748537,,2.363265070417535,1.1980677894471223,0.3364099444197006,,,502,1,2026-08-31T16:43:13.033316+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=3",18,18,471,41,gap_out,1.7218061181222646,1.2121728660341935,-1.9772848122297144,1.9772848122297144,0.92585083057482,0.951219512195122,7.159225476682719,10.367766635254196,0.0930680359435173,,2.363265070417534,0.9789492115308224,0.2929043828273453,,,502,1,2026-08-31T16:43:13.062907+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=4",18,18,454,19,gap_in,1.7322362353424428,1.3398498249300654,-1.996005355931856,1.996005355931856,0.9756890039257248,0.9473684210526316,7.901217829445688,8.301766209522295,0.1207756232686979,,2.611474126509748,1.460677322486021,0.3586991645033827,,,502,1,2026-08-31T16:43:13.162234+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=4",18,18,454,58,gap_out,1.446319149225286,1.0902369031063175,-1.881219655372864,1.881219655372864,0.8383014868258726,0.9827586206896552,7.892713870497468,7.902335785148943,0.0709618874773139,,2.6114741265097474,1.4551258413347183,0.357823698628026,,,502,1,2026-08-31T16:43:13.192604+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=5",18,18,459,24,gap_in,1.8414682001195384,1.4768322090034154,-2.0410246126774747,2.0410246126774747,1.0506543013477865,1.0,7.839822634746622,7.839822634746622,0.0543859649122806,,2.6340813945920343,1.3736277249344424,0.34274636306358,,,502,1,2026-08-31T16:43:13.185637+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=5",18,18,459,53,gap_out,1.352901853369882,1.0295120731090903,-1.8452198847918933,1.8452198847918933,0.7933648266434575,1.0,7.92361952242148,7.92361952242148,0.0807348560079443,,2.6340813945920347,1.464142040058099,0.3572626196216881,,,502,1,2026-08-31T16:43:13.212427+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=6",18,18,461,26,gap_in,2.2340801092647813,1.5678311064966353,-2.2422095648705005,2.2422095648705005,1.2109334157019849,0.8461538461538461,7.95855904757752,13.871599515375973,0.1153846153846153,,2.734102087320837,1.3971082913150794,0.3381837677742256,,,502,1,2026-08-31T16:43:14.185454+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=6",18,18,461,51,gap_out,1.5790533594395415,1.1619749906535286,-1.9399317419141129,1.9399317419141129,0.8957271487718449,0.9803921568627452,8.060264139421704,8.79988758873434,0.0834881320949432,,2.7341020873208377,1.5057685671872327,0.3551449300903117,,,502,1,2026-08-31T16:43:14.214163+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=7",18,18,459,24,gap_in,1.3227615618329838,0.927146593349732,-1.8426607836947724,1.8426607836947724,0.7698703133077007,0.9583333333333334,7.9147074878167984,7.956406523822435,0.1557017543859649,,2.600994376012832,1.4842470069474611,0.3633192920100915,,,502,1,2026-08-31T16:43:14.719201+00:00,1806733
e3_gap_split,energy,mcd,"gap,dim=7",18,18,459,53,gap_out,1.6596755045032767,1.2602004932063948,-1.9665872192719895,1.9665872192719895,0.9418411868688158,0.9622641509433962,7.950505134699473,8.687066119169932,0.0584905660377358,,2.600994376012832,1.527010149816259,0.3699148439062251,,,502,1,2026-08-31T16:43:14.745528+00:00,1806733
e3_gap_split,energy,map,"gap,dim=0",18,18,450,15,gap_in,17.945596195805177,17.128267749531783,-1523.1450960763248,1523.1450960763248,16.944838686138983,0.0,1.2744452164717015,660.9162508683082,0.2385964912280702,,0.1057027216482122,0.0,0.0,,,502,1,2026-08-31T16:43:19.034285+00:00,1806733
e3_gap_split,energy,map,"gap,dim=0",18,18,450,62,gap_out,0.4814958788493118,0.357076263568145,-0.8920285887708864,0.8920285887708864,0.261256557197598,0.8870967741935484,1.2744452164717024,2.9411947162998757,0.0628183361629881,,0.1057027216482122,0.0,0.0,,,502,1,2026-08-31T16:43:19.064079+00:00,1806733
