x,mean,std_alea,std_epi,y_true
-2.0,-0.4188415192996787,0.10000000000000003,0.1544284797616228,-0.9092974268256817
-1.98998998998999,-0.3622625607399585,0.10000000000000003,0.1508359354598985,-0.913417435701936
-1.97997997997998,-0.3768344289120353,0.10000000000000003,0.1516695940556904,-0.917445920640973
-1.96996996996997,-0.3652145746899393,0.10000000000000003,0.16511676136747505,-0.921382477990762
-1.95995995995996,-0.3759745914128823,0.10000000000000003,0.1285944703139634,-0.9252267133103678
-1.94994994994995,-0.38171013759868777,0.10000000000000003,0.16282508739733462,-0.9289782414094727
-1.93993993993994,-0.3815843169309383,0.10000000000000003,0.14940686979364737,-0.9326366863869732
-1.92992992992993,-0.376714382462325,0.10000000000000003,0.15293224721525459,-0.9362016816686444
-1.91991991991992,-0.3738814392168654,0.10000000000000003,0.15070105391581898,-0.9396728700438709
-1.90990990990991,-0.3772505071283345,0.10000000000000003,0.15304035499586371,-0.9430499037014389
-1.8998998998999,-0.3661008977861331,0.10000000000000003,0.15500778169279714,-0.9463324442643871
-1.88988988988989,-0.36937707769504774,0.10000000000000003,0.14561392706954399,-0.9495201628239114
-1.87987987987988,-0.36379787707588507,0.10000000000000003,0.13272944418179752,-0.9526127399723214
-1.86986986986987,-0.36394779670609656,0.10000000000000003,0.13989118897653438,-0.9556098658350456
-1.85985985985986,-0.3396007521807499,0.10000000000000003,0.1486336540293539,-0.9585112401016795
-1.84984984984985,-0.35062150889854604,0.10000000000000003,0.14458162506243216,-0.9613165720560779
-1.83983983983984,-0.3810405601999357,0.10000000000000003,0.1578904667329292,-0.964025580605483
-1.82982982982983,-0.3630017397465997,0.10000000000000003,0.13953159628704884,-0.9666379943086911
-1.8198198198198199,-0.3548801575893489,0.10000000000000003,0.15791971028243398,-0.9691535514032502
-1.8098098098098099,-0.35253301076936255,0.10000000000000003,0.15015321230589737,-0.9715719998316883
-1.7997997997997999,-0.35665581176648753,0.10000000000000003,0.14340705267401285,-0.9738930972667699
-1.7897897897897899,-0.36625949474966524,0.10000000000000003,0.149127699569841,-0.9761166111357765
-1.7797797797797799,-0.335771432861224,0.10000000000000003,0.14291138472204928,-0.9782423186438112
-1.7697697697697699,-0.3655498513634688,0.10000000000000003,0.1608968702432054,-0.9802700067961214
-1.7597597597597598,-0.36284229400838686,0.10000000000000003,0.15636842488844566,-0.9821994724194418
-1.7497497497497498,-0.3535505225339528,0.10000000000000003,0.1605428147179132,-0.9840305221823515
-1.7397397397397398,-0.3542901024087543,0.10000000000000003,0.17023625069154186,-0.9857629726146463
-1.7297297297297298,-0.34713077995471936,0.10000000000000003,0.14154953312424193,-0.987396650125722
-1.7197197197197198,-0.34226404759305384,0.10000000000000003,0.1744398414568609,-0.9889313910219679
-1.7097097097097098,-0.31509048704276554,0.10000000000000003,0.1525357641266673,-0.9903670415231693
-1.6996996996996998,-0.34983508097497157,0.10000000000000003,0.1570158120967253,-0.991703457777916
-1.6896896896896898,-0.3117704274622324,0.10000000000000003,0.14891507632872314,-0.9929405058780159
-1.6796796796796798,-0.3540915014270748,0.10000000000000003,0.17659634078116376,-0.9940780618719127
-1.6696696696696698,-0.33080362698610133,0.10000000000000003,0.152068786190318,-0.9951160117771058
-1.6596596596596598,-0.34004023887443224,0.10000000000000003,0.14718797993677157,-0.9960542515915716
-1.6496496496496498,-0.35210772782588046,0.10000000000000003,0.14951320712478394,-0.9968926873041835
