x,mean,std_alea,std_epi,y_true
-2.0,-0.26800768056575075,0.10000000000000003,0.15111956863472262,-0.9092974268256817
-1.98998998998999,-0.23150804429978664,0.10000000000000003,0.13835670322015875,-0.913417435701936
-1.97997997997998,-0.25476895010311734,0.10000000000000003,0.16725700421005277,-0.917445920640973
-1.96996996996997,-0.23478209214937948,0.10000000000000003,0.17328885887481618,-0.921382477990762
-1.95995995995996,-0.24616605686453763,0.10000000000000003,0.13586479457152353,-0.9252267133103678
-1.94994994994995,-0.2523211600650147,0.10000000000000003,0.16053951234997427,-0.9289782414094727
-1.93993993993994,-0.254713381911411,0.10000000000000003,0.14088806073277949,-0.9326366863869732
-1.92992992992993,-0.2502413840220214,0.10000000000000003,0.15185863258203008,-0.9362016816686444
-1.91991991991992,-0.25599942001109705,0.10000000000000003,0.1507689620625078,-0.9396728700438709
-1.90990990990991,-0.24553108753419828,0.10000000000000003,0.15413469753156095,-0.9430499037014389
-1.8998998998999,-0.232855200693027,0.10000000000000003,0.1420031733854567,-0.9463324442643871
-1.88988988988989,-0.24254315709139798,0.10000000000000003,0.14716768331403013,-0.9495201628239114
-1.87987987987988,-0.24540024429567203,0.10000000000000003,0.12802607026927057,-0.9526127399723214
-1.86986986986987,-0.24033726433770833,0.10000000000000003,0.13437768175871742,-0.9556098658350456
-1.85985985985986,-0.24356804597536716,0.10000000000000003,0.1399775605908505,-0.9585112401016795
-1.84984984984985,-0.21611492376689503,0.10000000000000003,0.14162737826664934,-0.9613165720560779
-1.83983983983984,-0.25404668073889153,0.10000000000000003,0.15006560242039874,-0.964025580605483
-1.82982982982983,-0.2478451794996762,0.10000000000000003,0.14200292822275926,-0.9666379943086911
-1.8198198198198199,-0.24018027483228044,0.10000000000000003,0.15575667878269747,-0.9691535514032502
-1.8098098098098099,-0.22055925329760517,0.10000000000000003,0.13013893438845378,-0.9715719998316883
-1.7997997997997999,-0.23639670657761908,0.10000000000000003,0.15294015842339417,-0.9738930972667699
-1.7897897897897899,-0.2383891754947277,0.10000000000000003,0.14302878376149952,-0.9761166111357765
-1.7797797797797799,-0.23541529063634203,0.10000000000000003,0.14802266787589272,-0.9782423186438112
-1.7697697697697699,-0.24522189075004064,0.10000000000000003,0.14610517140396936,-0.9802700067961214
-1.7597597597597598,-0.2537746899635732,0.10000000000000003,0.15509108293353874,-0.9821994724194418
-1.7497497497497498,-0.24675050863361642,0.10000000000000003,0.15549216587513617,-0.9840305221823515
-1.7397397397397398,-0.22823284672335137,0.10000000000000003,0.15391998789490763,-0.9857629726146463
-1.7297297297297298,-0.2394754489389242,0.10000000000000003,0.13272503827336582,-0.987396650125722
-1.7197197197197198,-0.220353912852694,0.10000000000000003,0.15884651630888727,-0.9889313910219679
